@relation KC3
@attribute attr0 real
@attribute attr1 real
@attribute attr2 real
@attribute attr3 real
@attribute attr4 real
@attribute attr5 real
@attribute attr6 real
@attribute attr7 real
@attribute attr8 real
@attribute attr9 real
@attribute attr10 real
@attribute attr11 real
@attribute attr12 real
@attribute attr13 real
@attribute attr14 real
@attribute attr15 real
@attribute attr16 real
@attribute attr17 real
@attribute attr18 real
@attribute attr19 real
@attribute attr20 real
@attribute attr21 real
@attribute attr22 real
@attribute attr23 real
@attribute attr24 real
@attribute attr25 real
@attribute attr26 real
@attribute attr27 real
@attribute attr28 real
@attribute attr29 real
@attribute attr30 real
@attribute attr31 real
@attribute attr32 real
@attribute attr33 real
@attribute attr34 real
@attribute attr35 real
@attribute attr36 real
@attribute attr37 real
@attribute attr38 real
@attribute attr39 string
@data
9.0,12.0,10.0,0.0,2.0,14.0,7.0,0.23,6.0,2.33,7.0,1.0,40.0,6.0,0.83,30.0,0.0,6.0,0.86,52.03,24.0,29970.57,0.42,216.0,0.04,1665.03,1248.77,0.86,4.0,7.0,35.0,0.17,84.0,132.0,35.0,20.0,42.0,6.25,30.0,'N'
4.0,8.0,9.0,0.0,3.0,8.0,5.0,0.19,4.0,2.0,2.0,0.4,28.0,1.0,0.0,27.0,0.0,4.0,0.8,63.88,14.57,13563.07,0.31,161.0,0.07,753.5,930.8,0.2,2.0,4.0,25.0,0.14,51.0,110.0,35.0,20.0,36.0,10.0,27.0,'Y'
4.0,9.0,5.0,0.0,1.0,14.0,5.0,0.31,6.0,2.33,4.0,0.8,26.0,3.0,0.5,16.0,0.0,5.0,1.0,22.8,17.0,6589.95,0.13,79.0,0.06,366.11,387.64,0.6,4.0,7.0,23.0,0.22,26.0,53.0,13.0,17.0,23.0,5.88,16.0,'N'
2.0,13.0,7.0,0.0,0.0,12.0,8.0,0.22,6.0,2.0,6.0,0.75,41.0,3.0,0.29,36.0,1.0,7.0,0.88,46.09,20.67,19687.59,0.32,179.0,0.05,1093.75,952.63,0.38,3.0,6.0,35.0,0.2,62.0,117.0,24.0,16.0,40.0,0.0,36.0,'N'
0.0,3.0,4.0,0.0,0.0,4.0,2.0,0.15,2.0,2.0,2.0,1.0,10.0,1.0,0.0,13.0,2.0,2.0,1.0,25.59,14.0,5014.84,0.12,73.0,0.07,278.6,358.2,0.5,1.0,2.0,10.0,0.13,28.0,45.0,15.0,15.0,15.0,0.0,13.0,'N'
10.0,23.0,14.0,0.0,13.0,34.0,13.0,0.25,16.0,2.13,12.0,0.92,74.0,1.0,0.0,52.0,1.0,11.0,0.85,64.37,33.13,70666.9,0.71,348.0,0.03,3925.94,2132.99,0.08,9.0,17.0,63.0,0.17,127.0,221.0,46.0,24.0,77.0,20.0,52.0,'N'
1.0,3.0,3.0,0.0,0.0,4.0,2.0,0.25,2.0,2.0,2.0,1.0,8.0,1.0,0.0,8.0,1.0,2.0,1.0,15.23,10.5,1679.07,0.05,37.0,0.1,93.28,159.91,0.5,1.0,2.0,8.0,0.2,14.0,23.0,8.0,12.0,10.0,0.0,8.0,'N'
0.0,7.0,6.0,0.0,0.0,12.0,4.0,0.21,6.0,2.0,3.0,0.75,22.0,1.0,0.0,19.0,2.0,1.0,0.25,28.87,14.62,6175.54,0.14,83.0,0.07,343.09,422.26,0.25,3.0,6.0,20.0,0.19,26.0,57.0,16.0,18.0,21.0,0.0,19.0,'N'
19.0,27.0,27.0,0.0,1.0,52.0,14.0,0.13,26.0,2.0,10.0,0.71,149.0,1.0,0.0,106.0,0.0,10.0,0.71,125.82,44.77,252155.78,1.88,829.0,0.02,14008.65,5632.57,0.07,13.0,26.0,137.0,0.11,308.0,521.0,86.0,25.0,127.0,0.93,106.0,'Y'
1.0,3.0,4.0,0.0,0.0,4.0,2.0,0.22,2.0,2.0,2.0,1.0,9.0,1.0,0.0,9.0,1.0,2.0,1.0,17.15,13.0,2898.63,0.07,50.0,0.08,161.04,222.97,0.5,1.0,2.0,9.0,0.18,18.0,32.0,9.0,13.0,11.0,0.0,9.0,'N'
0.0,3.0,10.0,0.0,0.0,4.0,2.0,0.11,2.0,2.0,2.0,1.0,26.0,1.0,0.0,19.0,0.0,2.0,1.0,48.56,17.22,14395.0,0.28,163.0,0.06,799.72,836.07,0.5,1.0,2.0,26.0,0.1,66.0,97.0,23.0,12.0,20.0,0.0,19.0,'N'
12.0,14.0,22.0,0.0,1.0,10.0,9.0,0.14,4.0,2.5,7.0,0.78,68.0,4.0,0.38,66.0,0.0,6.0,0.67,116.42,23.48,64177.21,0.91,418.0,0.04,3565.4,2733.37,0.44,3.0,5.0,61.0,0.11,161.0,257.0,72.0,21.0,81.0,1.49,66.0,'N'
1.0,3.0,5.0,0.0,1.0,4.0,2.0,0.22,2.0,2.0,2.0,1.0,12.0,1.0,0.0,9.0,1.0,2.0,1.0,25.29,11.85,3548.61,0.1,63.0,0.08,197.14,299.56,0.5,1.0,2.0,12.0,0.17,22.0,41.0,13.0,14.0,12.0,10.0,9.0,'N'
1.0,13.0,10.0,0.0,0.0,24.0,7.0,0.32,12.0,2.0,7.0,1.0,40.0,1.0,0.0,22.0,3.0,7.0,1.0,54.54,15.58,13243.53,0.28,153.0,0.06,735.75,849.85,0.14,6.0,12.0,35.0,0.28,55.0,98.0,30.0,17.0,25.0,0.0,22.0,'N'
13.0,12.0,14.0,0.0,4.0,4.0,8.0,0.15,2.0,2.0,8.0,1.0,46.0,1.0,0.0,54.0,0.0,8.0,1.0,90.48,17.04,26283.38,0.51,259.0,0.06,1460.19,1542.14,0.13,1.0,2.0,40.0,0.11,98.0,161.0,46.0,16.0,73.0,6.9,54.0,'N'
1.0,5.0,5.0,0.0,0.0,8.0,3.0,0.33,4.0,2.0,3.0,1.0,16.0,3.0,1.0,9.0,1.0,3.0,1.0,27.86,8.67,2092.83,0.08,52.0,0.12,116.27,241.48,1.0,2.0,4.0,15.0,0.27,16.0,36.0,12.0,13.0,11.0,0.0,9.0,'N'
0.0,5.0,5.0,0.0,3.0,8.0,3.0,0.19,4.0,2.0,3.0,1.0,15.0,1.0,0.0,16.0,2.0,3.0,1.0,25.63,16.0,6560.0,0.14,82.0,0.06,364.44,410.0,0.33,2.0,4.0,14.0,0.14,32.0,50.0,16.0,16.0,21.0,15.79,16.0,'N'
0.0,5.0,8.0,1.0,1.0,6.0,3.0,0.18,2.0,3.0,3.0,1.0,19.0,3.0,1.0,16.0,1.0,3.0,1.0,27.98,18.0,9065.86,0.17,99.0,0.06,503.66,503.66,1.0,2.0,3.0,18.0,0.16,32.0,67.0,16.0,18.0,19.0,11.11,17.0,'Y'
2.0,9.0,12.0,0.0,4.0,8.0,6.0,0.18,4.0,2.0,6.0,1.0,34.0,3.0,0.4,33.0,1.0,4.0,0.67,64.58,19.75,25188.5,0.43,211.0,0.05,1399.36,1275.37,0.5,2.0,4.0,30.0,0.15,79.0,132.0,44.0,22.0,40.0,10.81,33.0,'N'
0.0,6.0,3.0,0.0,0.0,4.0,4.0,0.31,2.0,2.0,3.0,0.75,14.0,1.0,0.0,13.0,0.0,2.0,0.5,21.05,11.25,2664.41,0.08,51.0,0.09,148.02,236.84,0.25,1.0,2.0,12.0,0.29,15.0,36.0,10.0,15.0,14.0,0.0,13.0,'N'
6.0,18.0,17.0,0.0,1.0,28.0,10.0,0.15,14.0,2.0,9.0,0.9,68.0,1.0,0.0,67.0,0.0,7.0,0.7,65.16,27.99,51033.62,0.61,314.0,0.04,2835.2,1823.51,0.1,7.0,14.0,60.0,0.13,109.0,205.0,37.0,19.0,75.0,1.47,67.0,'N'
0.0,3.0,3.0,0.0,0.0,4.0,2.0,0.5,2.0,2.0,2.0,1.0,9.0,1.0,0.0,4.0,2.0,2.0,1.0,18.99,5.14,502.31,0.03,25.0,0.19,27.91,97.67,0.5,1.0,2.0,9.0,0.33,9.0,16.0,7.0,8.0,6.0,0.0,4.0,'N'
0.0,3.0,8.0,0.0,0.0,4.0,2.0,0.18,2.0,2.0,2.0,1.0,16.0,1.0,0.0,11.0,0.0,2.0,1.0,36.54,9.29,3150.52,0.11,74.0,0.11,175.03,339.29,0.5,1.0,2.0,16.0,0.17,26.0,48.0,14.0,10.0,12.0,0.0,11.0,'N'
5.0,5.0,10.0,1.0,1.0,8.0,3.0,0.23,4.0,2.0,3.0,1.0,21.0,1.0,0.0,12.0,1.0,3.0,1.0,46.32,10.21,4832.73,0.16,93.0,0.1,268.48,473.13,0.33,2.0,4.0,20.0,0.14,33.0,60.0,21.0,13.0,21.0,14.29,13.0,'Y'
12.0,11.0,13.0,0.0,0.0,8.0,7.0,0.13,4.0,2.0,5.0,0.71,42.0,4.0,0.5,54.0,2.0,4.0,0.57,88.12,18.17,29080.61,0.53,271.0,0.06,1615.59,1600.77,0.57,2.0,4.0,37.0,0.1,109.0,162.0,45.0,15.0,67.0,0.0,54.0,'N'
4.0,17.0,5.0,0.0,0.0,24.0,9.0,0.45,8.0,3.0,9.0,1.0,50.0,9.0,1.0,20.0,1.0,9.0,1.0,46.86,14.55,9917.4,0.23,134.0,0.07,550.97,681.72,1.0,8.0,12.0,43.0,0.35,47.0,87.0,21.0,13.0,26.0,0.0,20.0,'Y'
5.0,3.0,6.0,0.0,1.0,4.0,2.0,0.12,2.0,2.0,2.0,1.0,17.0,1.0,0.0,17.0,1.0,1.0,0.5,50.08,14.0,9816.39,0.23,139.0,0.07,545.36,701.17,0.5,1.0,2.0,17.0,0.08,56.0,83.0,22.0,11.0,24.0,5.56,17.0,'N'
5.0,11.0,11.0,0.0,5.0,20.0,6.0,0.21,10.0,2.0,6.0,1.0,38.0,1.0,0.0,28.0,1.0,4.0,0.67,44.43,18.41,15056.5,0.27,157.0,0.05,836.47,817.88,0.17,5.0,10.0,34.0,0.15,54.0,103.0,22.0,15.0,39.0,15.15,28.0,'N'
4.0,10.0,9.0,0.0,1.0,12.0,6.0,0.22,6.0,2.0,6.0,1.0,37.0,4.0,0.6,27.0,0.0,5.0,0.83,61.09,13.24,10710.87,0.27,152.0,0.08,595.05,808.93,0.67,3.0,6.0,33.0,0.18,55.0,97.0,27.0,13.0,33.0,3.57,27.0,'N'
22.0,43.0,20.0,3.0,11.0,38.0,26.0,0.2,18.0,2.11,18.0,0.69,132.0,15.0,0.56,128.0,0.0,19.0,0.73,109.63,42.03,193686.35,1.54,666.0,0.02,10760.35,4607.96,0.58,10.0,19.0,108.0,0.16,255.0,411.0,91.0,30.0,166.0,9.86,131.0,'N'
0.0,3.0,2.0,0.0,1.0,4.0,2.0,0.22,2.0,2.0,2.0,1.0,9.0,1.0,0.0,9.0,2.0,2.0,1.0,18.62,14.88,4118.96,0.09,57.0,0.07,228.83,276.9,0.5,1.0,2.0,9.0,0.17,21.0,36.0,12.0,17.0,12.0,10.0,9.0,'Y'
10.0,11.0,19.0,0.0,3.0,20.0,6.0,0.17,10.0,2.0,6.0,1.0,48.0,1.0,0.0,36.0,0.0,4.0,0.67,115.58,11.75,15944.27,0.45,223.0,0.09,885.79,1357.5,0.17,5.0,10.0,44.0,0.12,83.0,140.0,53.0,15.0,50.0,7.69,36.0,'N'
5.0,6.0,6.0,1.0,0.0,4.0,4.0,0.18,2.0,2.0,3.0,0.75,19.0,1.0,0.0,21.0,0.0,3.0,0.75,32.17,13.68,6017.65,0.15,88.0,0.07,334.31,440.0,0.25,1.0,2.0,17.0,0.14,31.0,57.0,17.0,15.0,28.0,4.55,22.0,'Y'
0.0,6.0,4.0,0.0,0.0,4.0,4.0,0.25,2.0,2.0,3.0,0.75,15.0,1.0,0.0,16.0,0.0,2.0,0.5,24.11,11.64,3264.45,0.09,59.0,0.09,181.36,280.54,0.25,1.0,2.0,13.0,0.24,16.0,43.0,11.0,16.0,17.0,0.0,16.0,'N'
0.0,3.0,2.0,0.0,0.0,4.0,2.0,0.25,2.0,2.0,2.0,1.0,8.0,1.0,0.0,8.0,2.0,2.0,1.0,16.2,8.75,1240.55,0.05,34.0,0.11,68.92,141.78,0.5,1.0,2.0,8.0,0.2,14.0,20.0,8.0,10.0,10.0,0.0,8.0,'N'
0.0,5.0,3.0,0.0,0.0,8.0,3.0,0.17,4.0,2.0,2.0,0.67,13.0,3.0,1.0,18.0,1.0,2.0,0.67,24.12,18.56,8310.37,0.15,88.0,0.05,461.69,447.7,1.0,2.0,4.0,12.0,0.16,33.0,55.0,16.0,18.0,19.0,0.0,18.0,'N'
0.0,3.0,5.0,0.0,0.0,4.0,2.0,0.22,2.0,2.0,2.0,1.0,12.0,1.0,0.0,9.0,0.0,1.0,0.5,20.53,8.13,1355.23,0.06,40.0,0.12,75.29,166.8,0.5,1.0,2.0,12.0,0.2,13.0,27.0,8.0,10.0,10.0,0.0,9.0,'N'
5.0,21.0,14.0,0.0,3.0,38.0,11.0,0.27,18.0,2.11,10.0,0.91,66.0,1.0,0.0,41.0,1.0,11.0,1.0,58.14,23.94,33320.87,0.46,243.0,0.04,1851.16,1391.88,0.09,10.0,19.0,57.0,0.22,79.0,164.0,33.0,20.0,50.0,6.82,41.0,'N'
3.0,11.0,7.0,0.0,0.0,18.0,6.0,0.29,8.0,2.25,4.0,0.67,28.0,4.0,0.6,21.0,2.0,4.0,0.67,37.67,18.75,13244.88,0.24,131.0,0.05,735.83,706.39,0.67,5.0,9.0,24.0,0.24,50.0,81.0,24.0,18.0,25.0,0.0,21.0,'N'
0.0,3.0,4.0,0.0,0.0,4.0,2.0,0.25,2.0,2.0,2.0,1.0,9.0,1.0,0.0,8.0,0.0,2.0,1.0,28.73,7.92,1800.5,0.08,51.0,0.13,100.03,227.43,0.5,1.0,2.0,9.0,0.22,19.0,32.0,12.0,10.0,9.0,0.0,8.0,'N'
12.0,15.0,20.0,0.0,16.0,16.0,9.0,0.15,8.0,2.0,9.0,1.0,61.0,1.0,0.0,61.0,0.0,9.0,1.0,90.69,22.53,46024.85,0.68,327.0,0.04,2556.94,2043.07,0.11,4.0,8.0,54.0,0.1,118.0,209.0,55.0,21.0,91.0,20.78,61.0,'N'
7.0,6.0,14.0,0.0,0.0,4.0,4.0,0.17,2.0,2.0,4.0,1.0,26.0,1.0,0.0,23.0,2.0,4.0,1.0,68.58,11.02,8321.46,0.25,136.0,0.09,462.3,755.42,0.25,1.0,2.0,24.0,0.13,47.0,89.0,32.0,15.0,32.0,0.0,23.0,'Y'
5.0,11.0,9.0,0.0,11.0,12.0,7.0,0.16,6.0,2.0,5.0,0.71,40.0,1.0,0.0,44.0,3.0,6.0,0.86,42.06,32.72,45051.12,0.46,236.0,0.03,2502.84,1376.56,0.14,3.0,6.0,35.0,0.11,90.0,146.0,33.0,24.0,62.0,20.0,44.0,'N'
19.0,24.0,17.0,2.0,12.0,16.0,15.0,0.17,8.0,2.0,9.0,0.6,83.0,1.0,0.0,86.0,0.0,11.0,0.73,92.86,35.1,114410.43,1.09,495.0,0.03,6356.14,3259.56,0.07,4.0,8.0,70.0,0.12,189.0,306.0,70.0,26.0,122.0,14.0,88.0,'Y'
1.0,7.0,1.0,0.0,0.0,12.0,4.0,0.31,6.0,2.0,4.0,1.0,16.0,1.0,0.0,13.0,0.0,4.0,1.0,16.11,13.71,3029.38,0.07,52.0,0.07,168.3,220.89,0.25,3.0,6.0,14.0,0.27,16.0,36.0,7.0,12.0,15.0,0.0,13.0,'N'
2.0,3.0,2.0,0.0,0.0,4.0,2.0,0.22,2.0,2.0,2.0,1.0,7.0,1.0,0.0,9.0,0.0,2.0,1.0,15.96,9.75,1517.0,0.05,36.0,0.1,84.28,155.59,0.5,1.0,2.0,7.0,0.17,13.0,23.0,8.0,12.0,12.0,0.0,9.0,'N'
7.0,27.0,9.0,1.0,4.0,46.0,14.0,0.33,20.0,2.3,12.0,0.86,64.0,6.0,0.38,42.0,0.0,11.0,0.79,35.69,27.62,27226.57,0.33,184.0,0.04,1512.59,985.79,0.43,13.0,23.0,52.0,0.25,58.0,126.0,21.0,20.0,57.0,10.64,43.0,'Y'
10.0,12.0,20.0,0.0,5.0,16.0,7.0,0.15,8.0,2.0,7.0,1.0,53.0,3.0,0.33,47.0,0.0,6.0,0.86,100.52,18.02,32631.05,0.6,289.0,0.06,1812.84,1811.1,0.43,4.0,8.0,48.0,0.11,110.0,179.0,58.0,19.0,63.0,9.62,47.0,'N'
3.0,9.0,7.0,0.0,0.0,16.0,5.0,0.33,8.0,2.0,5.0,1.0,27.0,1.0,0.0,15.0,3.0,5.0,1.0,42.6,12.5,6656.28,0.18,103.0,0.08,369.79,532.5,0.2,4.0,8.0,24.0,0.26,35.0,68.0,21.0,15.0,19.0,0.0,15.0,'N'
10.0,13.0,17.0,2.0,6.0,12.0,8.0,0.19,6.0,2.0,6.0,0.75,47.0,5.0,0.57,41.0,1.0,6.0,0.75,99.17,12.98,16702.0,0.43,217.0,0.08,927.89,1286.97,0.63,3.0,6.0,41.0,0.13,73.0,144.0,45.0,16.0,60.0,16.32,43.0,'Y'
21.0,41.0,28.0,0.0,11.0,64.0,22.0,0.2,30.0,2.13,19.0,0.86,151.0,8.0,0.33,111.0,1.0,16.0,0.73,141.86,34.57,169489.04,1.63,715.0,0.03,9416.06,4903.46,0.36,17.0,32.0,131.0,0.15,265.0,450.0,92.0,24.0,144.0,9.02,111.0,'Y'
1.0,5.0,4.0,0.0,0.0,8.0,3.0,0.27,4.0,2.0,3.0,1.0,13.0,1.0,0.0,11.0,1.0,3.0,1.0,23.27,11.38,3010.96,0.09,57.0,0.09,167.28,264.7,0.33,2.0,4.0,12.0,0.23,21.0,36.0,12.0,13.0,13.0,0.0,11.0,'N'
2.0,11.0,10.0,0.0,1.0,12.0,7.0,0.2,6.0,2.0,6.0,0.86,38.0,1.0,0.0,35.0,0.0,5.0,0.71,55.65,17.14,16352.99,0.32,165.0,0.06,908.5,953.92,0.14,3.0,6.0,33.0,0.18,60.0,105.0,35.0,20.0,39.0,2.78,35.0,'N'
9.0,34.0,28.0,1.0,27.0,56.0,18.0,0.22,26.0,2.15,15.0,0.83,116.0,10.0,0.53,81.0,3.0,16.0,0.89,93.63,43.69,178710.34,1.36,608.0,0.02,9928.35,4090.58,0.56,15.0,28.0,100.0,0.15,232.0,376.0,77.0,29.0,121.0,25.69,82.0,'N'
2.0,3.0,4.0,0.0,0.0,4.0,2.0,0.22,2.0,2.0,1.0,0.5,13.0,1.0,0.0,9.0,3.0,1.0,0.5,42.03,6.19,1609.1,0.09,56.0,0.16,89.39,260.06,0.5,1.0,2.0,13.0,0.17,22.0,34.0,16.0,9.0,12.0,0.0,9.0,'N'
4.0,11.0,6.0,0.0,15.0,18.0,6.0,0.24,8.0,2.25,4.0,0.67,27.0,1.0,0.0,25.0,2.0,6.0,1.0,24.1,24.7,14702.26,0.2,117.0,0.04,816.79,595.23,0.17,5.0,9.0,23.0,0.13,39.0,78.0,15.0,19.0,45.0,37.5,25.0,'N'
5.0,11.0,9.0,0.0,14.0,14.0,6.0,0.33,4.0,3.5,6.0,1.0,28.0,5.0,0.8,18.0,1.0,5.0,0.83,42.78,14.62,9144.94,0.21,116.0,0.07,508.05,625.51,0.83,5.0,8.0,24.0,0.15,43.0,73.0,25.0,17.0,39.0,43.75,18.0,'N'
0.0,3.0,4.0,0.0,0.0,4.0,2.0,0.25,2.0,2.0,2.0,1.0,9.0,1.0,0.0,8.0,0.0,2.0,1.0,20.33,9.78,1943.91,0.07,46.0,0.1,107.99,198.81,0.5,1.0,2.0,9.0,0.22,16.0,30.0,9.0,11.0,9.0,0.0,8.0,'N'
0.0,5.0,4.0,0.0,0.0,8.0,3.0,0.21,4.0,2.0,3.0,1.0,15.0,3.0,1.0,14.0,1.0,1.0,0.33,26.73,9.21,2266.4,0.08,53.0,0.11,125.91,246.12,1.0,2.0,4.0,14.0,0.2,17.0,36.0,12.0,13.0,15.0,0.0,14.0,'N'
3.0,3.0,5.0,0.0,5.0,4.0,2.0,0.29,2.0,2.0,2.0,1.0,11.0,1.0,0.0,7.0,0.0,2.0,1.0,20.1,11.7,2752.14,0.08,52.0,0.09,152.9,235.23,0.5,1.0,2.0,11.0,0.13,18.0,34.0,10.0,13.0,16.0,41.67,7.0,'N'
0.0,3.0,6.0,0.0,0.0,4.0,2.0,0.18,2.0,2.0,2.0,1.0,14.0,1.0,0.0,11.0,0.0,1.0,0.5,35.16,8.21,2372.72,0.1,63.0,0.12,131.82,288.85,0.5,1.0,2.0,14.0,0.17,23.0,40.0,14.0,10.0,12.0,0.0,11.0,'N'
0.0,3.0,3.0,0.0,0.0,6.0,2.0,0.5,2.0,3.0,2.0,1.0,11.0,1.0,0.0,4.0,1.0,2.0,1.0,14.83,7.0,726.48,0.03,30.0,0.14,40.36,103.78,0.5,2.0,3.0,11.0,0.4,8.0,22.0,4.0,7.0,5.0,0.0,4.0,'N'
10.0,22.0,17.0,0.0,3.0,30.0,12.0,0.27,12.0,2.5,10.0,0.83,69.0,7.0,0.55,45.0,1.0,8.0,0.67,69.77,26.35,48459.37,0.61,299.0,0.04,2692.19,1838.77,0.58,9.0,15.0,59.0,0.2,110.0,189.0,48.0,23.0,59.0,6.25,45.0,'Y'
10.0,14.0,15.0,0.0,3.0,18.0,8.0,0.16,8.0,2.25,8.0,1.0,49.0,5.0,0.57,50.0,0.0,4.0,0.5,75.66,19.93,30048.37,0.5,246.0,0.05,1669.35,1507.8,0.63,5.0,9.0,43.0,0.13,93.0,153.0,49.0,21.0,64.0,5.66,50.0,'N'
3.0,11.0,6.0,0.0,0.0,20.0,6.0,0.24,10.0,2.0,6.0,1.0,35.0,1.0,0.0,25.0,1.0,6.0,1.0,30.2,25.0,18875.0,0.25,151.0,0.04,1048.61,755.0,0.17,5.0,10.0,31.0,0.21,50.0,101.0,16.0,16.0,29.0,0.0,25.0,'N'
8.0,22.0,35.0,0.0,0.0,16.0,15.0,0.14,8.0,2.0,14.0,0.93,109.0,5.0,0.29,107.0,0.0,15.0,1.0,189.82,24.81,116852.98,1.57,675.0,0.04,6491.83,4709.66,0.33,4.0,8.0,96.0,0.13,263.0,412.0,106.0,20.0,118.0,0.0,107.0,'Y'
4.0,9.0,5.0,0.0,0.0,16.0,5.0,0.25,8.0,2.0,5.0,1.0,34.0,4.0,0.75,20.0,1.0,5.0,1.0,41.69,12.35,6361.1,0.17,106.0,0.08,353.39,514.95,0.8,4.0,8.0,31.0,0.19,35.0,71.0,17.0,12.0,26.0,0.0,20.0,'N'
