@relation MC2
@attribute attr0 real
@attribute attr1 real
@attribute attr2 real
@attribute attr3 real
@attribute attr4 real
@attribute attr5 real
@attribute attr6 real
@attribute attr7 real
@attribute attr8 real
@attribute attr9 real
@attribute attr10 real
@attribute attr11 real
@attribute attr12 real
@attribute attr13 real
@attribute attr14 real
@attribute attr15 real
@attribute attr16 real
@attribute attr17 real
@attribute attr18 real
@attribute attr19 real
@attribute attr20 real
@attribute attr21 real
@attribute attr22 real
@attribute attr23 real
@attribute attr24 real
@attribute attr25 real
@attribute attr26 real
@attribute attr27 real
@attribute attr28 real
@attribute attr29 real
@attribute attr30 real
@attribute attr31 real
@attribute attr32 real
@attribute attr33 real
@attribute attr34 real
@attribute attr35 real
@attribute attr36 real
@attribute attr37 real
@attribute attr38 real
@attribute attr39 string
@data
14.0,24.0,8.0,0.0,14.0,30.0,15.0,0.25,14.0,2.14,9.0,0.6,49.0,3.0,0.14,59.0,0.0,9.0,0.6,46.74,21.17,20950.15,0.33,162.0,0.05,1163.9,989.58,0.2,8.0,15.0,36.0,0.17,62.0,100.0,41.0,28.0,89.0,19.18,59.0,'Y'
2.0,9.0,0.0,0.0,0.0,14.0,5.0,0.31,6.0,2.33,1.0,0.2,15.0,3.0,0.5,16.0,2.0,5.0,1.0,32.0,18.75,11252.36,0.2,117.0,0.05,625.13,600.13,0.6,4.0,7.0,12.0,0.25,50.0,67.0,20.0,15.0,20.0,0.0,16.0,'N'
17.0,7.0,2.0,16.0,32.0,12.0,4.0,0.05,6.0,2.0,1.0,0.25,27.0,1.0,0.0,68.0,0.0,4.0,1.0,73.69,37.76,105042.17,0.93,471.0,0.03,5835.68,2782.15,0.25,3.0,6.0,25.0,0.03,191.0,280.0,43.0,17.0,135.0,41.38,84.0,'N'
2.0,7.0,0.0,2.0,0.0,12.0,4.0,0.18,6.0,2.0,1.0,0.25,14.0,1.0,0.0,20.0,0.0,2.0,0.5,17.76,19.62,6833.79,0.12,71.0,0.05,379.65,348.39,0.25,3.0,6.0,12.0,0.15,30.0,41.0,13.0,17.0,26.0,9.09,22.0,'N'
18.0,46.0,2.0,6.0,24.0,64.0,26.0,0.22,26.0,2.46,15.0,0.58,79.0,23.0,0.88,114.0,0.0,24.0,0.92,43.0,57.74,143350.9,0.83,395.0,0.02,7963.94,2482.73,0.88,19.0,33.0,55.0,0.16,166.0,229.0,46.0,32.0,164.0,20.83,120.0,'Y'
23.0,9.0,2.0,0.0,11.0,16.0,5.0,0.16,8.0,2.0,3.0,0.6,18.0,3.0,0.5,31.0,0.0,4.0,0.8,33.42,21.5,15450.32,0.24,139.0,0.05,858.35,718.62,0.6,4.0,8.0,15.0,0.06,43.0,96.0,18.0,18.0,85.0,26.19,31.0,'Y'
7.0,15.0,2.0,0.0,9.0,26.0,8.0,0.27,12.0,2.17,3.0,0.38,32.0,1.0,0.0,30.0,1.0,5.0,0.63,25.01,30.0,22511.76,0.25,141.0,0.03,1250.65,750.39,0.13,7.0,13.0,26.0,0.17,60.0,81.0,20.0,20.0,48.0,23.08,30.0,'Y'
1.0,3.0,0.0,0.0,0.0,4.0,2.0,0.22,2.0,2.0,1.0,0.5,6.0,1.0,0.0,9.0,2.0,2.0,1.0,12.01,14.62,2569.51,0.06,40.0,0.07,142.75,175.69,0.5,1.0,2.0,6.0,0.17,18.0,22.0,8.0,13.0,12.0,0.0,9.0,'Y'
0.0,3.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,2.0,1.0,0.5,5.0,1.0,0.0,2.0,0.0,0.0,0.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,0.5,1.0,2.0,5.0,0.5,1.0,3.0,1.0,3.0,4.0,0.0,2.0,'N'
1.0,9.0,3.0,0.0,0.0,16.0,5.0,0.19,8.0,2.0,4.0,0.8,22.0,5.0,1.0,27.0,0.0,4.0,0.8,29.15,10.71,3341.46,0.1,63.0,0.09,185.64,312.11,1.0,4.0,8.0,19.0,0.17,26.0,37.0,17.0,14.0,30.0,0.0,27.0,'Y'
6.0,20.0,1.0,1.0,4.0,18.0,13.0,0.41,6.0,3.0,7.0,0.54,31.0,7.0,0.5,31.0,0.0,8.0,0.62,28.29,19.0,10212.78,0.18,101.0,0.05,567.38,537.51,0.54,6.0,9.0,20.0,0.3,38.0,63.0,20.0,20.0,44.0,13.89,32.0,'Y'
14.0,5.0,9.0,4.0,16.0,8.0,3.0,0.09,4.0,2.0,1.0,0.33,23.0,1.0,0.0,31.0,0.0,3.0,1.0,97.33,7.63,5668.74,0.25,133.0,0.13,314.93,742.8,0.33,2.0,4.0,22.0,0.04,58.0,75.0,38.0,10.0,67.0,39.22,35.0,'N'
8.0,7.0,1.0,0.0,6.0,12.0,4.0,0.21,6.0,2.0,2.0,0.5,16.0,1.0,0.0,19.0,0.0,4.0,1.0,33.72,13.7,6324.89,0.15,88.0,0.07,351.38,461.82,0.25,3.0,6.0,14.0,0.11,42.0,46.0,23.0,15.0,35.0,24.0,19.0,'N'
4.0,9.0,0.0,0.0,4.0,16.0,5.0,0.19,8.0,2.0,1.0,0.2,15.0,1.0,0.0,26.0,1.0,5.0,1.0,17.62,26.67,12532.75,0.16,107.0,0.04,696.26,469.98,0.2,4.0,8.0,12.0,0.14,40.0,67.0,9.0,12.0,36.0,13.33,26.0,'N'
0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.67,2.0,2.0,1.0,0.5,5.0,1.0,0.0,3.0,1.0,2.0,1.0,8.36,9.0,677.56,0.03,21.0,0.11,37.64,75.28,0.5,1.0,2.0,5.0,0.4,6.0,15.0,3.0,9.0,5.0,0.0,3.0,'Y'
8.0,27.0,1.0,0.0,20.0,52.0,14.0,0.36,26.0,2.0,4.0,0.29,68.0,1.0,0.0,39.0,5.0,11.0,0.79,32.18,40.48,52735.32,0.43,254.0,0.02,2929.74,1302.84,0.07,13.0,26.0,56.0,0.2,137.0,117.0,22.0,13.0,69.0,33.9,39.0,'Y'
11.0,9.0,3.0,0.0,12.0,16.0,5.0,0.17,8.0,2.0,2.0,0.4,20.0,3.0,0.5,29.0,0.0,0.0,0.0,33.09,17.76,10439.17,0.2,109.0,0.06,579.95,587.76,0.6,4.0,8.0,17.0,0.09,43.0,66.0,23.0,19.0,54.0,29.27,29.0,'N'
1.0,9.0,0.0,0.0,0.0,16.0,5.0,0.22,8.0,2.0,1.0,0.2,21.0,1.0,0.0,23.0,2.0,5.0,1.0,37.04,20.74,15931.15,0.26,151.0,0.05,885.06,768.21,0.2,4.0,8.0,18.0,0.19,67.0,84.0,21.0,13.0,26.0,0.0,23.0,'N'
5.0,5.0,0.0,0.0,7.0,8.0,3.0,0.21,4.0,2.0,1.0,0.33,9.0,1.0,0.0,14.0,2.0,1.0,0.33,15.99,6.67,710.71,0.04,28.0,0.15,39.48,106.61,0.33,2.0,4.0,8.0,0.11,10.0,18.0,6.0,8.0,28.0,33.33,14.0,'Y'
4.0,5.0,1.0,0.0,2.0,6.0,3.0,0.17,2.0,3.0,2.0,0.67,10.0,3.0,1.0,18.0,1.0,3.0,1.0,19.51,15.71,4814.52,0.1,66.0,0.06,267.47,306.49,1.0,2.0,3.0,9.0,0.12,29.0,37.0,12.0,13.0,26.0,10.0,18.0,'N'
0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.15,2.0,2.0,1.0,0.5,6.0,1.0,0.0,13.0,2.0,2.0,1.0,19.72,10.5,2174.18,0.07,53.0,0.1,120.79,207.07,0.5,1.0,2.0,6.0,0.13,24.0,29.0,8.0,7.0,15.0,0.0,13.0,'N'
3.0,9.0,0.0,0.0,2.0,16.0,5.0,0.5,8.0,2.0,1.0,0.2,21.0,1.0,0.0,10.0,3.0,4.0,0.8,19.92,14.32,4084.22,0.1,66.0,0.07,226.9,285.25,0.2,4.0,8.0,18.0,0.29,35.0,31.0,11.0,9.0,17.0,16.67,10.0,'Y'
2.0,7.0,0.0,7.0,0.0,12.0,4.0,0.1,6.0,2.0,1.0,0.25,15.0,1.0,0.0,35.0,0.0,3.0,0.75,68.55,21.0,30230.73,0.48,249.0,0.05,1679.48,1439.56,0.25,3.0,6.0,13.0,0.09,123.0,126.0,41.0,14.0,46.0,16.67,42.0,'N'
8.0,3.0,1.0,5.0,8.0,4.0,2.0,0.04,2.0,2.0,1.0,0.5,21.0,1.0,0.0,43.0,0.0,2.0,1.0,69.69,27.79,53839.29,0.65,345.0,0.04,2991.07,1937.07,0.5,1.0,2.0,21.0,0.03,126.0,219.0,34.0,15.0,66.0,23.21,48.0,'N'
1.0,13.0,0.0,6.0,0.0,24.0,7.0,0.3,12.0,2.0,1.0,0.14,28.0,1.0,0.0,17.0,2.0,4.0,0.57,14.31,38.64,21359.95,0.18,115.0,0.03,1186.66,552.85,0.14,6.0,12.0,23.0,0.27,50.0,65.0,11.0,17.0,26.0,26.09,23.0,'N'
1.0,3.0,1.0,1.0,0.0,4.0,2.0,0.15,2.0,2.0,1.0,0.5,7.0,1.0,0.0,12.0,0.0,2.0,1.0,15.45,7.14,788.3,0.04,27.0,0.14,43.79,110.36,0.5,1.0,2.0,7.0,0.13,10.0,17.0,7.0,10.0,16.0,7.69,13.0,'N'
0.0,3.0,1.0,0.0,0.0,4.0,2.0,0.15,2.0,2.0,2.0,1.0,7.0,1.0,0.0,13.0,3.0,2.0,1.0,12.55,12.86,2075.42,0.05,38.0,0.08,115.3,161.42,0.5,1.0,2.0,7.0,0.13,15.0,23.0,7.0,12.0,16.0,0.0,13.0,'N'
6.0,5.0,1.0,4.0,3.0,8.0,3.0,0.2,4.0,2.0,1.0,0.33,11.0,1.0,0.0,11.0,1.0,3.0,1.0,19.66,14.3,4019.85,0.09,64.0,0.07,223.32,281.11,0.33,2.0,4.0,10.0,0.12,26.0,38.0,10.0,11.0,26.0,38.89,15.0,'N'
5.0,25.0,2.0,0.0,24.0,42.0,13.0,0.22,18.0,2.33,5.0,0.38,52.0,8.0,0.58,60.0,2.0,13.0,1.0,18.77,90.0,152013.39,0.56,332.0,0.01,8445.19,1689.04,0.62,12.0,21.0,41.0,0.14,160.0,172.0,16.0,18.0,91.0,28.57,60.0,'Y'
7.0,3.0,4.0,1.0,6.0,4.0,2.0,0.09,2.0,2.0,2.0,1.0,10.0,1.0,0.0,22.0,0.0,2.0,1.0,44.5,21.58,20724.8,0.32,183.0,0.05,1151.38,960.37,0.5,1.0,2.0,10.0,0.05,83.0,100.0,25.0,13.0,38.0,24.14,23.0,'N'
14.0,13.0,3.0,3.0,17.0,24.0,7.0,0.1,12.0,2.0,5.0,0.71,30.0,1.0,0.0,66.0,0.0,7.0,1.0,49.82,40.86,83172.01,0.68,349.0,0.02,4620.67,2035.68,0.14,6.0,12.0,25.0,0.07,130.0,219.0,35.0,22.0,102.0,23.26,69.0,'N'
105.0,125.0,16.0,19.0,123.0,202.0,63.0,0.26,78.0,2.59,9.0,0.14,223.0,36.0,0.56,225.0,0.0,61.0,0.97,88.2,93.2,766179.74,2.74,1217.0,0.01,42565.54,8220.7,0.57,62.0,101.0,162.0,0.13,463.0,754.0,77.0,31.0,474.0,38.69,244.0,'Y'
23.0,15.0,3.0,10.0,27.0,28.0,8.0,0.09,14.0,2.0,2.0,0.25,39.0,1.0,0.0,75.0,0.0,5.0,0.63,136.41,27.35,102014.82,1.24,542.0,0.04,5667.49,3730.39,0.13,7.0,14.0,33.0,0.06,268.0,274.0,98.0,20.0,137.0,33.04,85.0,'N'
6.0,15.0,1.0,0.0,2.0,26.0,8.0,0.26,12.0,2.17,2.0,0.25,32.0,3.0,0.29,31.0,2.0,4.0,0.5,33.62,28.08,26512.3,0.31,174.0,0.04,1472.91,944.17,0.38,7.0,13.0,26.0,0.2,78.0,96.0,25.0,18.0,41.0,6.06,31.0,'N'
13.0,11.0,0.0,0.0,2.0,20.0,6.0,0.35,10.0,2.0,1.0,0.17,22.0,1.0,0.0,17.0,1.0,5.0,0.83,10.59,29.0,8908.58,0.1,67.0,0.03,494.92,307.19,0.17,5.0,10.0,18.0,0.18,29.0,38.0,8.0,16.0,34.0,10.53,17.0,'N'
3.0,5.0,0.0,2.0,7.0,8.0,3.0,0.1,4.0,2.0,1.0,0.33,10.0,1.0,0.0,28.0,2.0,3.0,1.0,21.41,27.56,16265.89,0.2,116.0,0.04,903.66,590.15,0.33,2.0,4.0,9.0,0.07,49.0,67.0,16.0,18.0,42.0,24.32,30.0,'N'
5.0,5.0,0.0,0.0,28.0,8.0,3.0,0.25,4.0,2.0,1.0,0.33,9.0,1.0,0.0,12.0,0.0,0.0,0.0,37.29,9.0,3020.28,0.11,79.0,0.11,167.79,335.59,0.33,2.0,4.0,8.0,0.06,20.0,59.0,10.0,9.0,47.0,70.0,12.0,'N'
10.0,9.0,3.0,0.0,11.0,16.0,5.0,0.26,8.0,2.0,2.0,0.4,20.0,3.0,0.5,19.0,0.0,0.0,0.0,28.47,15.06,6456.82,0.14,85.0,0.07,358.71,428.77,0.6,4.0,8.0,17.0,0.12,32.0,53.0,17.0,16.0,42.0,36.67,19.0,'N'
24.0,24.0,0.0,3.0,17.0,12.0,20.0,0.21,6.0,2.0,1.0,0.05,49.0,1.0,0.0,91.0,1.0,20.0,1.0,65.56,23.68,36775.64,0.52,241.0,0.04,2043.09,1552.75,0.05,3.0,6.0,31.0,0.15,90.0,151.0,57.0,30.0,137.0,18.02,94.0,'N'
17.0,27.0,3.0,3.0,18.0,44.0,14.0,0.17,18.0,2.44,6.0,0.43,51.0,9.0,0.62,79.0,0.0,14.0,1.0,57.29,46.22,122395.16,0.88,435.0,0.02,6799.73,2648.05,0.64,13.0,22.0,39.0,0.12,159.0,276.0,43.0,25.0,119.0,21.0,82.0,'N'
5.0,3.0,0.0,0.0,3.0,4.0,2.0,0.29,2.0,2.0,1.0,0.5,6.0,1.0,0.0,7.0,0.0,2.0,1.0,26.67,4.5,540.0,0.04,30.0,0.22,30.0,120.0,0.5,1.0,2.0,6.0,0.12,15.0,15.0,10.0,6.0,17.0,30.0,7.0,'N'
60.0,115.0,9.0,19.0,98.0,216.0,58.0,0.19,102.0,2.12,16.0,0.28,247.0,39.0,0.67,287.0,0.0,46.0,0.79,107.39,96.09,991629.56,3.44,1479.0,0.01,55090.53,10319.4,0.67,57.0,108.0,191.0,0.12,615.0,864.0,96.0,30.0,466.0,28.96,306.0,'Y'
8.0,23.0,3.0,0.0,14.0,36.0,12.0,0.38,14.0,2.57,5.0,0.42,40.0,6.0,0.45,32.0,0.0,10.0,0.83,39.63,24.05,22915.89,0.32,168.0,0.04,1273.1,952.97,0.5,11.0,18.0,30.0,0.21,81.0,87.0,32.0,19.0,56.0,30.43,32.0,'Y'
30.0,69.0,17.0,4.0,52.0,118.0,35.0,0.27,54.0,2.19,18.0,0.51,152.0,17.0,0.47,125.0,0.0,25.0,0.71,84.68,27.62,64595.11,0.78,363.0,0.04,3588.62,2338.79,0.49,32.0,59.0,119.0,0.16,145.0,218.0,63.0,24.0,213.0,30.94,129.0,'N'
2.0,3.0,0.0,2.0,7.0,4.0,2.0,0.18,2.0,2.0,1.0,0.5,6.0,1.0,0.0,9.0,0.0,2.0,1.0,13.5,7.33,725.94,0.03,26.0,0.14,40.33,98.99,0.5,1.0,2.0,6.0,0.09,11.0,15.0,6.0,8.0,22.0,50.0,11.0,'N'
2.0,3.0,0.0,0.0,1.0,4.0,2.0,0.29,2.0,2.0,1.0,0.5,6.0,1.0,0.0,7.0,0.0,2.0,1.0,12.09,6.3,479.73,0.03,20.0,0.16,26.65,76.15,0.5,1.0,2.0,6.0,0.17,7.0,13.0,5.0,9.0,12.0,12.5,7.0,'N'
1.0,5.0,1.0,0.0,0.0,8.0,3.0,0.25,4.0,2.0,1.0,0.33,11.0,1.0,0.0,12.0,3.0,3.0,1.0,15.48,36.25,20339.03,0.19,118.0,0.03,1129.95,561.08,0.33,2.0,4.0,10.0,0.2,58.0,60.0,12.0,15.0,15.0,0.0,12.0,'Y'
0.0,3.0,0.0,0.0,1.0,4.0,2.0,0.18,2.0,2.0,1.0,0.5,6.0,1.0,0.0,11.0,1.0,2.0,1.0,16.94,8.13,1118.06,0.05,33.0,0.12,62.11,137.61,0.5,1.0,2.0,6.0,0.14,13.0,20.0,8.0,10.0,14.0,8.33,11.0,'N'
24.0,51.0,3.0,11.0,21.0,82.0,26.0,0.28,32.0,2.56,2.0,0.08,91.0,13.0,0.48,82.0,0.0,8.0,0.31,93.16,39.49,145307.86,1.23,555.0,0.03,8072.66,3679.29,0.5,25.0,41.0,67.0,0.19,261.0,294.0,76.0,23.0,140.0,28.07,93.0,'N'
45.0,61.0,3.0,2.0,68.0,106.0,31.0,0.19,46.0,2.3,3.0,0.1,127.0,20.0,0.63,160.0,0.0,28.0,0.9,61.68,64.5,256623.54,1.33,633.0,0.02,14256.86,3978.66,0.65,30.0,53.0,98.0,0.11,258.0,375.0,52.0,26.0,277.0,30.43,162.0,'Y'
0.0,5.0,0.0,0.0,0.0,8.0,3.0,0.5,4.0,2.0,1.0,0.33,11.0,1.0,0.0,6.0,2.0,3.0,1.0,12.29,9.33,1070.66,0.04,31.0,0.11,59.48,114.71,0.33,2.0,4.0,10.0,0.38,16.0,15.0,6.0,7.0,8.0,0.0,6.0,'N'
13.0,13.0,4.0,2.0,13.0,24.0,7.0,0.17,12.0,2.0,2.0,0.29,29.0,4.0,0.5,39.0,0.0,0.0,0.0,42.89,24.48,25705.69,0.35,187.0,0.04,1428.09,1049.95,0.57,6.0,12.0,24.0,0.1,71.0,116.0,29.0,20.0,69.0,27.78,41.0,'N'
22.0,38.0,9.0,2.0,61.0,66.0,20.0,0.16,32.0,2.06,10.0,0.5,127.0,13.0,0.63,124.0,1.0,11.0,0.55,59.36,88.78,467827.72,1.76,820.0,0.01,25990.43,5269.54,0.65,17.0,33.0,109.0,0.09,388.0,432.0,59.0,27.0,211.0,33.69,126.0,'Y'
0.0,7.0,0.0,0.0,0.0,10.0,4.0,1.0,4.0,2.5,1.0,0.25,11.0,3.0,0.67,4.0,3.0,4.0,1.0,7.75,9.0,627.65,0.02,22.0,0.11,34.87,69.74,0.75,3.0,5.0,9.0,0.67,9.0,13.0,3.0,6.0,6.0,0.0,4.0,'N'
47.0,41.0,18.0,9.0,68.0,54.0,24.0,0.22,22.0,2.45,14.0,0.58,94.0,8.0,0.3,100.0,0.0,21.0,0.88,75.13,27.46,56640.44,0.69,321.0,0.04,3146.69,2062.83,0.33,16.0,27.0,72.0,0.1,120.0,201.0,59.0,27.0,242.0,43.5,109.0,'N'
1.0,5.0,1.0,0.0,0.0,8.0,3.0,0.3,4.0,2.0,2.0,0.67,12.0,1.0,0.0,10.0,0.0,3.0,1.0,16.87,13.59,3115.69,0.08,50.0,0.07,173.09,229.25,0.33,2.0,4.0,11.0,0.23,23.0,27.0,11.0,13.0,13.0,0.0,10.0,'N'
1.0,3.0,0.0,0.0,2.0,4.0,2.0,0.29,2.0,2.0,1.0,0.5,6.0,1.0,0.0,7.0,2.0,2.0,1.0,10.42,8.25,709.1,0.03,22.0,0.12,39.39,85.95,0.5,1.0,2.0,6.0,0.17,11.0,11.0,6.0,9.0,12.0,22.22,7.0,'N'
5.0,3.0,3.0,7.0,3.0,4.0,2.0,0.08,2.0,2.0,2.0,1.0,10.0,1.0,0.0,18.0,0.0,1.0,0.5,69.2,12.83,11396.12,0.3,159.0,0.08,633.12,888.01,0.5,1.0,2.0,10.0,0.06,77.0,82.0,36.0,12.0,35.0,35.71,25.0,'N'
