@relation MW1
@attribute attr0 real
@attribute attr1 real
@attribute attr2 real
@attribute attr3 real
@attribute attr4 real
@attribute attr5 real
@attribute attr6 real
@attribute attr7 real
@attribute attr8 real
@attribute attr9 real
@attribute attr10 real
@attribute attr11 real
@attribute attr12 real
@attribute attr13 real
@attribute attr14 real
@attribute attr15 real
@attribute attr16 real
@attribute attr17 real
@attribute attr18 real
@attribute attr19 real
@attribute attr20 real
@attribute attr21 real
@attribute attr22 real
@attribute attr23 real
@attribute attr24 real
@attribute attr25 real
@attribute attr26 real
@attribute attr27 real
@attribute attr28 real
@attribute attr29 real
@attribute attr30 real
@attribute attr31 real
@attribute attr32 real
@attribute attr33 real
@attribute attr34 real
@attribute attr35 real
@attribute attr36 real
@attribute attr37 string
@data
5.0,5.0,3.0,0.0,6.0,8.0,3.0,0.19,4.0,2.0,3.0,1.0,13.0,1.0,0.0,16.0,2.0,37.53,5.5,1135.41,0.07,47.0,0.18,63.08,206.44,0.33,2.0,4.0,12.0,0.11,22.0,25.0,14.0,7.0,28.0,27.27,16.0,'N'
15.0,31.0,10.0,0.0,11.0,50.0,16.0,0.27,20.0,2.5,10.0,0.63,70.0,13.0,0.0,59.0,0.0,71.74,17.83,22807.44,0.43,206.0,0.06,1267.08,1279.15,0.81,15.0,25.0,56.0,0.19,90.0,116.0,53.0,21.0,86.0,15.71,59.0,'Y'
12.0,23.0,14.0,0.0,11.0,38.0,12.0,0.27,16.0,2.38,9.0,0.75,58.0,6.0,0.0,45.0,0.0,91.36,12.65,14630.58,0.39,188.0,0.08,812.81,1156.15,0.5,11.0,19.0,48.0,0.17,87.0,101.0,55.0,16.0,69.0,19.64,45.0,'Y'
15.0,11.0,10.0,0.0,13.0,16.0,6.0,0.14,6.0,2.67,5.0,0.83,50.0,4.0,0.0,44.0,0.0,67.17,16.45,18176.24,0.37,192.0,0.06,1009.79,1104.94,0.67,5.0,8.0,46.0,0.08,94.0,98.0,40.0,14.0,73.0,22.81,44.0,'N'
2.0,3.0,4.0,0.0,0.0,4.0,2.0,0.2,2.0,2.0,2.0,1.0,10.0,1.0,0.0,10.0,1.0,24.36,10.97,2930.73,0.09,55.0,0.09,162.82,267.19,0.5,1.0,2.0,10.0,0.15,27.0,28.0,16.0,13.0,13.0,0.0,10.0,'N'
9.0,23.0,1.0,0.0,13.0,44.0,12.0,0.25,22.0,2.0,2.0,0.17,47.0,1.0,0.0,48.0,0.0,30.32,47.53,68495.54,0.48,246.0,0.02,3805.31,1441.06,0.08,11.0,22.0,37.0,0.17,117.0,129.0,32.0,26.0,71.0,21.31,48.0,'N'
1.0,3.0,0.0,0.0,1.0,4.0,2.0,0.22,2.0,2.0,1.0,0.5,6.0,1.0,0.0,9.0,0.0,14.17,3.75,199.32,0.02,16.0,0.27,11.07,53.15,0.5,1.0,2.0,6.0,0.17,5.0,11.0,4.0,6.0,12.0,10.0,9.0,'N'
2.0,7.0,5.0,0.0,1.0,8.0,4.0,0.44,2.0,4.0,2.0,0.5,16.0,4.0,1.0,9.0,0.0,27.77,6.77,1272.5,0.06,41.0,0.15,70.69,187.98,1.0,3.0,4.0,14.0,0.31,16.0,25.0,13.0,11.0,13.0,10.0,9.0,'N'
5.0,10.0,6.0,0.0,0.0,8.0,7.0,0.22,4.0,2.0,7.0,1.0,23.0,1.0,0.0,32.0,0.0,36.52,16.3,9698.89,0.2,106.0,0.06,538.83,595.16,0.14,2.0,4.0,18.0,0.18,40.0,66.0,27.0,22.0,38.0,0.0,32.0,'N'
2.0,3.0,2.0,0.0,1.0,4.0,2.0,0.22,2.0,2.0,2.0,1.0,8.0,1.0,0.0,9.0,0.0,30.84,4.96,758.26,0.05,36.0,0.2,42.13,152.93,0.5,1.0,2.0,8.0,0.15,17.0,19.0,12.0,7.0,13.0,10.0,9.0,'N'
1.0,3.0,2.0,16.0,0.0,4.0,2.0,0.08,2.0,2.0,2.0,1.0,21.0,1.0,0.0,9.0,0.0,95.59,5.98,3422.92,0.19,109.0,0.17,190.16,572.02,0.5,1.0,2.0,21.0,0.07,53.0,56.0,31.0,7.0,27.0,64.0,25.0,'N'
11.0,19.0,2.0,0.0,0.0,24.0,11.0,0.22,10.0,2.4,6.0,0.55,35.0,8.0,0.0,49.0,0.0,37.25,32.25,38746.22,0.4,201.0,0.03,2152.57,1201.43,0.73,7.0,12.0,26.0,0.18,86.0,115.0,36.0,27.0,61.0,0.0,49.0,'N'
5.0,7.0,0.0,0.0,7.0,10.0,4.0,0.29,4.0,2.5,1.0,0.25,12.0,3.0,0.0,14.0,1.0,20.31,10.77,2355.5,0.07,46.0,0.09,130.86,218.72,0.75,3.0,5.0,10.0,0.15,20.0,26.0,13.0,14.0,27.0,33.33,14.0,'N'
3.0,7.0,2.0,0.0,6.0,8.0,4.0,0.33,2.0,4.0,2.0,0.5,13.0,4.0,1.0,12.0,0.0,24.24,11.7,3318.52,0.09,59.0,0.09,184.36,283.63,1.0,3.0,4.0,11.0,0.18,27.0,32.0,15.0,13.0,22.0,33.33,12.0,'N'
0.0,3.0,1.0,0.0,1.0,4.0,2.0,0.33,2.0,2.0,2.0,1.0,6.0,1.0,0.0,6.0,3.0,12.26,7.33,659.44,0.03,22.0,0.14,36.64,89.92,0.5,1.0,2.0,6.0,0.25,8.0,14.0,6.0,11.0,8.0,14.29,6.0,'N'
1.0,5.0,5.0,0.0,1.0,8.0,3.0,0.25,4.0,2.0,3.0,1.0,13.0,1.0,0.0,12.0,0.0,30.84,4.96,758.26,0.05,36.0,0.2,42.13,152.93,0.33,2.0,4.0,12.0,0.2,17.0,19.0,12.0,7.0,15.0,7.69,12.0,'N'
5.0,9.0,2.0,0.0,0.0,14.0,5.0,0.29,6.0,2.33,3.0,0.6,16.0,1.0,0.0,17.0,0.0,27.02,8.8,2092.15,0.08,50.0,0.11,116.23,237.74,0.2,4.0,7.0,13.0,0.22,22.0,28.0,15.0,12.0,23.0,0.0,17.0,'N'
2.0,3.0,1.0,0.0,0.0,4.0,2.0,0.18,2.0,2.0,2.0,1.0,7.0,1.0,0.0,11.0,3.0,17.11,7.7,1014.63,0.04,30.0,0.13,56.37,131.77,0.5,1.0,2.0,7.0,0.14,14.0,16.0,10.0,11.0,14.0,0.0,11.0,'N'
2.0,13.0,6.0,0.0,3.0,20.0,7.0,0.41,8.0,2.5,6.0,0.86,26.0,1.0,0.0,17.0,0.0,35.25,8.8,2730.02,0.1,66.0,0.11,151.67,310.23,0.14,6.0,10.0,21.0,0.3,24.0,42.0,15.0,11.0,23.0,15.0,17.0,'N'
3.0,5.0,4.0,0.0,6.0,8.0,3.0,0.18,4.0,2.0,3.0,1.0,13.0,1.0,0.0,17.0,1.0,39.99,5.59,1248.86,0.07,47.0,0.18,69.38,223.48,0.33,2.0,4.0,12.0,0.11,19.0,28.0,17.0,10.0,27.0,26.09,17.0,'N'
10.0,7.0,8.0,0.0,14.0,12.0,4.0,0.12,6.0,2.0,4.0,1.0,30.0,1.0,0.0,33.0,0.0,83.78,8.05,5422.96,0.22,125.0,0.12,301.28,674.04,0.25,3.0,6.0,28.0,0.07,59.0,66.0,33.0,9.0,58.0,29.79,33.0,'N'
20.0,11.0,7.0,8.0,42.0,20.0,6.0,0.13,10.0,2.0,5.0,0.83,29.0,1.0,0.0,40.0,1.0,46.28,18.53,15888.57,0.29,149.0,0.05,882.7,857.48,0.17,5.0,10.0,25.0,0.05,63.0,86.0,34.0,20.0,111.0,55.56,48.0,'N'
6.0,10.0,5.0,0.0,7.0,12.0,6.0,0.26,6.0,2.0,5.0,0.83,22.0,1.0,0.0,23.0,0.0,34.0,13.52,6218.16,0.15,87.0,0.07,345.45,459.83,0.17,3.0,6.0,18.0,0.16,35.0,52.0,22.0,17.0,37.0,23.33,23.0,'N'
5.0,7.0,4.0,0.0,3.0,10.0,4.0,0.31,4.0,2.5,4.0,1.0,14.0,1.0,0.0,13.0,0.0,51.04,5.73,1674.07,0.1,59.0,0.17,93.0,292.3,0.25,3.0,5.0,12.0,0.18,28.0,31.0,22.0,9.0,22.0,18.75,13.0,'N'
1.0,3.0,3.0,0.0,0.0,4.0,2.0,0.15,2.0,2.0,2.0,1.0,8.0,1.0,0.0,13.0,0.0,27.15,4.45,538.68,0.04,29.0,0.22,29.93,120.93,0.5,1.0,2.0,8.0,0.13,14.0,15.0,11.0,7.0,15.0,0.0,13.0,'N'
6.0,5.0,6.0,0.0,18.0,8.0,3.0,0.13,4.0,2.0,3.0,1.0,19.0,1.0,0.0,23.0,2.0,34.08,11.19,4270.38,0.13,77.0,0.09,237.24,381.47,0.33,2.0,4.0,18.0,0.06,31.0,46.0,18.0,13.0,48.0,43.9,23.0,'N'
3.0,5.0,6.0,0.0,1.0,8.0,3.0,0.13,4.0,2.0,3.0,1.0,18.0,1.0,0.0,23.0,0.0,64.76,5.25,1785.31,0.11,70.0,0.19,99.18,340.06,0.33,2.0,4.0,17.0,0.11,33.0,37.0,22.0,7.0,28.0,4.17,23.0,'N'
11.0,3.0,3.0,0.0,3.0,4.0,2.0,0.08,2.0,2.0,2.0,1.0,18.0,1.0,0.0,24.0,0.0,47.29,17.18,13960.02,0.27,164.0,0.06,775.56,812.49,0.5,1.0,2.0,18.0,0.05,84.0,80.0,22.0,9.0,39.0,11.11,24.0,'N'
0.0,7.0,1.0,0.0,0.0,12.0,4.0,0.4,6.0,2.0,2.0,0.5,14.0,1.0,0.0,10.0,0.0,31.93,5.45,949.99,0.06,41.0,0.18,52.78,174.17,0.25,3.0,6.0,12.0,0.36,15.0,26.0,11.0,8.0,11.0,0.0,10.0,'Y'
1.0,7.0,0.0,0.0,0.0,12.0,4.0,0.33,6.0,2.0,1.0,0.25,16.0,1.0,0.0,12.0,1.0,14.65,16.36,3922.73,0.08,51.0,0.06,217.93,239.72,0.25,3.0,6.0,14.0,0.29,24.0,27.0,11.0,15.0,14.0,0.0,12.0,'N'
0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.5,2.0,2.0,1.0,0.5,5.0,1.0,0.0,4.0,1.0,8.43,5.33,239.85,0.01,13.0,0.19,13.33,44.97,0.5,1.0,2.0,5.0,0.4,4.0,9.0,3.0,8.0,5.0,0.0,4.0,'N'
4.0,3.0,9.0,0.0,4.0,4.0,2.0,0.1,2.0,2.0,2.0,1.0,13.0,1.0,0.0,20.0,3.0,54.05,10.16,5580.43,0.18,100.0,0.1,310.02,549.19,0.5,1.0,2.0,13.0,0.07,45.0,55.0,31.0,14.0,29.0,16.67,20.0,'N'
1.0,3.0,1.0,0.0,0.0,4.0,2.0,0.22,2.0,2.0,2.0,1.0,5.0,1.0,0.0,9.0,0.0,18.45,3.75,259.45,0.02,20.0,0.27,14.41,69.19,0.5,1.0,2.0,5.0,0.18,9.0,11.0,6.0,5.0,11.0,0.0,9.0,'N'
20.0,33.0,13.0,0.0,9.0,16.0,28.0,0.28,8.0,2.0,15.0,0.54,118.0,1.0,0.0,100.0,1.0,78.34,47.45,176348.54,1.24,526.0,0.02,9797.14,3716.76,0.04,4.0,8.0,92.0,0.22,223.0,303.0,94.0,40.0,130.0,8.26,100.0,'N'
0.0,3.0,3.0,0.0,0.0,4.0,2.0,0.29,2.0,2.0,2.0,1.0,7.0,1.0,0.0,7.0,0.0,24.0,3.5,294.0,0.03,21.0,0.29,16.32,84.0,0.5,1.0,2.0,7.0,0.25,9.0,12.0,9.0,7.0,8.0,0.0,7.0,'N'
7.0,15.0,4.0,0.0,12.0,26.0,8.0,0.31,12.0,2.17,4.0,0.5,30.0,5.0,0.0,26.0,4.0,26.74,14.93,5958.66,0.13,75.0,0.07,331.04,399.14,0.63,7.0,13.0,24.0,0.17,33.0,42.0,21.0,19.0,46.0,31.58,26.0,'N'
4.0,5.0,10.0,0.0,4.0,8.0,3.0,0.17,4.0,2.0,3.0,1.0,21.0,1.0,0.0,18.0,0.0,74.01,4.08,1234.01,0.1,61.0,0.24,68.56,302.21,0.33,2.0,4.0,20.0,0.11,28.0,33.0,24.0,7.0,27.0,18.18,18.0,'N'
4.0,3.0,10.0,0.0,3.0,4.0,2.0,0.13,2.0,2.0,2.0,1.0,17.0,1.0,0.0,16.0,0.0,67.54,3.24,706.95,0.07,49.0,0.31,39.28,218.51,0.5,1.0,2.0,17.0,0.08,22.0,27.0,17.0,5.0,24.0,15.79,16.0,'N'
10.0,7.0,15.0,0.0,3.0,8.0,4.0,0.14,4.0,2.0,4.0,1.0,32.0,1.0,0.0,28.0,2.0,102.19,6.63,4493.95,0.23,122.0,0.15,249.66,677.66,0.25,2.0,4.0,30.0,0.1,56.0,66.0,38.0,9.0,42.0,9.68,28.0,'N'
8.0,13.0,4.0,0.0,12.0,22.0,7.0,0.25,10.0,2.2,4.0,0.57,29.0,3.0,0.0,28.0,2.0,30.79,16.07,7959.08,0.17,99.0,0.06,442.17,495.0,0.43,6.0,11.0,24.0,0.14,47.0,52.0,19.0,13.0,49.0,30.0,28.0,'N'
7.0,3.0,3.0,0.0,21.0,4.0,2.0,0.18,2.0,2.0,1.0,0.5,10.0,1.0,0.0,11.0,4.0,23.74,8.88,1873.84,0.07,46.0,0.11,104.1,210.91,0.5,1.0,2.0,10.0,0.05,21.0,25.0,13.0,11.0,40.0,65.63,11.0,'N'
2.0,7.0,0.0,0.0,0.0,12.0,4.0,0.36,6.0,2.0,1.0,0.25,16.0,1.0,0.0,11.0,0.0,12.76,29.25,10920.4,0.12,85.0,0.03,606.69,373.35,0.25,3.0,6.0,14.0,0.29,36.0,49.0,8.0,13.0,14.0,0.0,11.0,'N'
9.0,11.0,12.0,0.0,13.0,18.0,6.0,0.17,8.0,2.25,5.0,0.83,35.0,5.0,0.0,36.0,3.0,65.03,12.77,10600.85,0.28,140.0,0.08,588.94,830.3,0.83,5.0,9.0,31.0,0.1,61.0,79.0,43.0,18.0,59.0,26.53,36.0,'N'
2.0,3.0,4.0,0.0,0.0,4.0,2.0,0.15,2.0,2.0,2.0,1.0,11.0,1.0,0.0,13.0,0.0,45.34,6.75,2065.86,0.1,63.0,0.15,114.77,306.05,0.5,1.0,2.0,11.0,0.13,30.0,33.0,20.0,9.0,16.0,0.0,13.0,'N'
14.0,31.0,6.0,0.0,8.0,48.0,16.0,0.3,18.0,2.67,9.0,0.56,53.0,7.0,0.0,54.0,0.0,80.38,11.1,9899.11,0.3,155.0,0.09,549.95,892.01,0.44,15.0,26.0,39.0,0.21,70.0,85.0,41.0,13.0,77.0,12.9,54.0,'N'
6.0,7.0,3.0,0.0,4.0,12.0,4.0,0.25,6.0,2.0,2.0,0.5,15.0,1.0,0.0,16.0,3.0,33.33,7.33,1792.43,0.08,52.0,0.14,99.58,244.42,0.25,3.0,6.0,13.0,0.15,20.0,32.0,15.0,11.0,27.0,20.0,16.0,'N'
10.0,11.0,14.0,0.0,12.0,16.0,6.0,0.15,8.0,2.0,6.0,1.0,38.0,1.0,0.0,40.0,2.0,51.19,16.75,14362.03,0.29,147.0,0.06,797.89,857.43,0.17,4.0,8.0,34.0,0.1,67.0,80.0,38.0,19.0,63.0,23.08,40.0,'N'
0.0,11.0,9.0,0.0,2.0,14.0,6.0,0.6,4.0,3.5,6.0,1.0,23.0,1.0,0.0,10.0,0.0,51.96,4.32,971.34,0.07,49.0,0.23,53.96,224.66,0.17,5.0,7.0,19.0,0.46,21.0,28.0,17.0,7.0,13.0,16.67,10.0,'N'
15.0,22.0,16.0,0.0,1.0,8.0,19.0,0.32,4.0,2.0,19.0,1.0,53.0,1.0,0.0,59.0,1.0,64.91,25.17,41124.72,0.54,257.0,0.04,2284.71,1633.89,0.05,2.0,4.0,36.0,0.25,92.0,165.0,53.0,29.0,76.0,1.67,59.0,'N'
1.0,5.0,4.0,0.0,0.0,8.0,3.0,0.17,4.0,2.0,3.0,1.0,13.0,1.0,0.0,18.0,0.0,49.47,4.42,966.99,0.07,46.0,0.23,53.72,218.72,0.33,2.0,4.0,12.0,0.15,21.0,25.0,19.0,8.0,20.0,0.0,18.0,'Y'
21.0,22.0,18.0,0.0,2.0,8.0,19.0,0.3,4.0,2.0,19.0,1.0,54.0,1.0,0.0,64.0,1.0,68.39,20.75,29446.21,0.47,222.0,0.05,1635.9,1419.09,0.05,2.0,4.0,37.0,0.22,83.0,139.0,56.0,28.0,88.0,3.03,64.0,'N'
2.0,13.0,6.0,0.0,3.0,20.0,7.0,0.39,8.0,2.5,6.0,0.86,27.0,1.0,0.0,18.0,0.0,35.45,11.0,4288.91,0.13,82.0,0.09,238.27,389.9,0.14,6.0,10.0,22.0,0.29,32.0,50.0,16.0,11.0,24.0,14.29,18.0,'N'
1.0,3.0,1.0,0.0,0.0,4.0,2.0,0.4,2.0,2.0,2.0,1.0,7.0,1.0,0.0,5.0,2.0,9.25,7.2,479.58,0.02,18.0,0.14,26.64,66.61,0.5,1.0,2.0,7.0,0.29,9.0,9.0,5.0,8.0,7.0,0.0,5.0,'N'
4.0,3.0,6.0,0.0,2.0,4.0,2.0,0.15,2.0,2.0,2.0,1.0,12.0,1.0,0.0,13.0,1.0,46.71,4.07,774.24,0.06,44.0,0.25,43.01,190.16,0.5,1.0,2.0,12.0,0.1,19.0,25.0,14.0,6.0,20.0,13.33,13.0,'N'
0.0,3.0,0.0,0.0,1.0,4.0,2.0,0.2,2.0,2.0,1.0,0.5,7.0,1.0,0.0,10.0,0.0,16.37,10.5,1806.0,0.06,43.0,0.1,100.33,172.0,0.5,1.0,2.0,7.0,0.17,21.0,22.0,8.0,8.0,12.0,9.09,10.0,'N'
2.0,7.0,5.0,0.0,1.0,8.0,4.0,0.44,2.0,4.0,2.0,0.5,16.0,4.0,1.0,9.0,0.0,29.41,7.6,1698.45,0.07,47.0,0.13,94.36,223.48,1.0,3.0,4.0,14.0,0.31,19.0,28.0,15.0,12.0,13.0,10.0,9.0,'Y'
6.0,13.0,8.0,0.0,4.0,20.0,7.0,0.37,8.0,2.5,7.0,1.0,34.0,1.0,0.0,19.0,0.0,55.38,6.67,2461.38,0.12,76.0,0.15,136.74,369.21,0.14,6.0,10.0,29.0,0.23,35.0,41.0,21.0,8.0,30.0,17.39,19.0,'N'
1.0,5.0,1.0,0.0,1.0,8.0,3.0,0.25,4.0,2.0,1.0,0.33,12.0,1.0,0.0,12.0,0.0,16.29,15.11,3719.21,0.08,53.0,0.07,206.62,246.12,0.33,2.0,4.0,11.0,0.2,17.0,36.0,9.0,16.0,15.0,7.69,12.0,'N'
1.0,3.0,1.0,0.0,2.0,4.0,2.0,0.22,2.0,2.0,2.0,1.0,8.0,1.0,0.0,9.0,1.0,15.29,7.22,797.67,0.04,26.0,0.14,44.31,110.45,0.5,1.0,2.0,8.0,0.15,13.0,13.0,9.0,10.0,13.0,18.18,9.0,'N'
4.0,3.0,3.0,0.0,0.0,4.0,2.0,0.07,2.0,2.0,2.0,1.0,7.0,1.0,0.0,28.0,2.0,40.86,10.25,4292.33,0.14,81.0,0.1,238.46,418.76,0.5,1.0,2.0,7.0,0.06,41.0,40.0,24.0,12.0,33.0,0.0,28.0,'N'
1.0,9.0,2.0,0.0,6.0,10.0,5.0,0.56,2.0,5.0,3.0,0.6,14.0,5.0,1.0,9.0,1.0,18.8,4.57,392.92,0.03,22.0,0.22,21.83,85.95,1.0,4.0,5.0,11.0,0.29,8.0,14.0,7.0,8.0,17.0,40.0,9.0,'N'
23.0,31.0,9.0,1.0,32.0,52.0,16.0,0.24,20.0,2.6,8.0,0.5,67.0,12.0,0.0,66.0,3.0,72.95,17.37,22006.83,0.42,201.0,0.06,1222.6,1267.06,0.75,16.0,26.0,53.0,0.13,90.0,111.0,57.0,22.0,123.0,33.33,67.0,'Y'
3.0,5.0,2.0,0.0,0.0,8.0,3.0,0.23,4.0,2.0,3.0,1.0,10.0,1.0,0.0,13.0,0.0,22.48,8.33,1560.8,0.06,42.0,0.12,86.71,187.3,0.33,2.0,4.0,9.0,0.18,20.0,22.0,12.0,10.0,17.0,0.0,13.0,'N'
3.0,7.0,5.0,0.0,4.0,4.0,5.0,0.14,2.0,2.0,5.0,1.0,20.0,1.0,0.0,37.0,1.0,52.8,13.84,10117.34,0.24,127.0,0.07,562.07,730.87,0.2,1.0,2.0,17.0,0.11,51.0,76.0,35.0,19.0,45.0,9.76,37.0,'N'
5.0,5.0,1.0,0.0,3.0,8.0,3.0,0.2,4.0,2.0,2.0,0.67,10.0,1.0,0.0,15.0,2.0,17.13,15.61,4172.6,0.09,53.0,0.06,231.81,267.35,0.33,2.0,4.0,9.0,0.13,23.0,30.0,14.0,19.0,24.0,16.67,15.0,'N'
3.0,5.0,3.0,0.0,5.0,8.0,3.0,0.1,4.0,2.0,3.0,1.0,19.0,1.0,0.0,30.0,1.0,100.29,10.06,10151.3,0.34,177.0,0.1,563.96,1008.98,0.33,2.0,4.0,18.0,0.08,75.0,102.0,41.0,11.0,39.0,14.29,30.0,'Y'
4.0,13.0,4.0,0.0,1.0,22.0,7.0,0.28,10.0,2.2,6.0,0.86,32.0,4.0,0.0,25.0,0.0,35.89,10.4,3882.17,0.12,74.0,0.1,215.68,373.29,0.57,6.0,11.0,27.0,0.23,32.0,42.0,20.0,13.0,31.0,3.85,25.0,'N'
9.0,28.0,6.0,0.0,4.0,16.0,22.0,0.48,8.0,2.0,21.0,0.95,59.0,1.0,0.0,46.0,2.0,54.53,33.06,59603.26,0.6,286.0,0.03,3311.29,1802.88,0.05,4.0,8.0,39.0,0.37,114.0,172.0,50.0,29.0,60.0,8.0,46.0,'N'
5.0,5.0,2.0,0.0,3.0,8.0,3.0,0.2,4.0,2.0,2.0,0.67,11.0,1.0,0.0,15.0,0.0,22.75,10.62,2563.41,0.08,52.0,0.09,142.41,241.48,0.33,2.0,4.0,10.0,0.13,23.0,29.0,13.0,12.0,24.0,16.67,15.0,'N'
2.0,3.0,2.0,0.0,2.0,4.0,2.0,0.22,2.0,2.0,2.0,1.0,8.0,1.0,0.0,9.0,0.0,25.03,4.9,600.86,0.04,30.0,0.2,33.38,122.62,0.5,1.0,2.0,8.0,0.14,14.0,16.0,10.0,7.0,14.0,18.18,9.0,'N'
5.0,7.0,5.0,0.0,0.0,12.0,4.0,0.13,6.0,2.0,4.0,1.0,17.0,1.0,0.0,30.0,0.0,57.87,13.1,9925.73,0.25,138.0,0.08,551.43,757.88,0.25,3.0,6.0,15.0,0.11,58.0,80.0,31.0,14.0,36.0,0.0,30.0,'N'
3.0,7.0,3.0,0.0,4.0,12.0,4.0,0.25,6.0,2.0,3.0,0.75,16.0,1.0,0.0,16.0,1.0,28.82,6.75,1312.96,0.06,43.0,0.15,72.94,194.51,0.25,3.0,6.0,14.0,0.17,21.0,22.0,14.0,9.0,24.0,20.0,16.0,'N'
14.0,23.0,11.0,0.0,13.0,38.0,12.0,0.21,18.0,2.11,9.0,0.75,58.0,4.0,0.0,58.0,2.0,52.09,23.52,28823.57,0.41,202.0,0.04,1601.31,1225.35,0.33,10.0,19.0,48.0,0.14,90.0,112.0,44.0,23.0,86.0,18.31,58.0,'N'
3.0,7.0,3.0,0.0,0.0,12.0,4.0,0.19,6.0,2.0,4.0,1.0,19.0,1.0,0.0,21.0,0.0,55.61,6.0,2002.01,0.11,68.0,0.17,111.22,333.67,0.25,3.0,6.0,17.0,0.16,28.0,40.0,21.0,9.0,25.0,0.0,21.0,'N'
4.0,9.0,3.0,0.0,5.0,16.0,5.0,0.5,6.0,2.67,4.0,0.8,18.0,1.0,0.0,10.0,1.0,18.99,10.77,2201.88,0.07,43.0,0.09,122.33,204.46,0.2,5.0,8.0,15.0,0.25,20.0,23.0,13.0,14.0,20.0,33.33,10.0,'N'
4.0,11.0,4.0,0.0,2.0,16.0,6.0,0.3,6.0,2.67,4.0,0.67,20.0,5.0,0.0,20.0,0.0,29.7,11.28,3778.06,0.11,67.0,0.09,209.89,335.0,0.83,5.0,8.0,16.0,0.22,29.0,38.0,18.0,14.0,27.0,9.09,20.0,'N'
