@relation MC1
@attribute attr0 real
@attribute attr1 real
@attribute attr2 real
@attribute attr3 real
@attribute attr4 real
@attribute attr5 real
@attribute attr6 real
@attribute attr7 real
@attribute attr8 real
@attribute attr9 real
@attribute attr10 real
@attribute attr11 real
@attribute attr12 real
@attribute attr13 real
@attribute attr14 real
@attribute attr15 real
@attribute attr16 real
@attribute attr17 real
@attribute attr18 real
@attribute attr19 real
@attribute attr20 real
@attribute attr21 real
@attribute attr22 real
@attribute attr23 real
@attribute attr24 real
@attribute attr25 real
@attribute attr26 real
@attribute attr27 real
@attribute attr28 real
@attribute attr29 real
@attribute attr30 real
@attribute attr31 real
@attribute attr32 real
@attribute attr33 real
@attribute attr34 real
@attribute attr35 real
@attribute attr36 real
@attribute attr37 real
@attribute attr38 string
@data
2.0,3.0,1.0,3.0,0.0,4.0,2.0,0.4,2.0,2.0,1.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,11.07,4.38,211.89,0.02,14.0,0.23,11.77,48.43,0.0,1.0,2.0,6.0,0.22,5.0,9.0,4.0,7.0,9.0,60.0,5.0,'N'
1.0,3.0,1.0,0.0,2.0,4.0,2.0,0.33,2.0,1.0,0.0,6.0,1.0,0.0,6.0,0.0,2.0,1.0,18.6,5.25,512.78,0.03,25.0,0.19,28.49,97.67,0.0,1.0,2.0,6.0,0.18,12.0,13.0,8.0,7.0,11.0,25.0,6.0,'N'
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,16.5,2.0,66.0,0.01,11.0,0.5,3.67,33.0,1.0,0.0,0.0,2.0,1.0,4.0,7.0,4.0,4.0,1.0,0.0,0.0,'N'
3.0,9.0,0.0,0.0,0.0,14.0,5.0,0.21,6.0,1.0,0.0,15.0,3.0,0.0,24.0,3.0,3.0,0.0,17.84,15.0,4013.49,0.09,60.0,0.07,222.97,267.57,0.0,4.0,7.0,12.0,0.16,25.0,35.0,10.0,12.0,31.0,0.0,24.0,'N'
1.0,3.0,2.0,0.0,0.0,0.0,2.0,0.22,0.0,2.0,1.0,6.0,1.0,0.0,9.0,0.0,2.0,1.0,18.89,5.63,597.79,0.04,26.0,0.18,33.21,106.27,0.0,0.0,0.0,6.0,0.17,10.0,16.0,8.0,9.0,12.0,0.0,9.0,'N'
3.0,5.0,2.0,0.0,3.0,8.0,3.0,0.16,4.0,3.0,1.0,13.0,1.0,0.0,19.0,0.0,3.0,1.0,18.73,24.38,11126.44,0.15,96.0,0.04,618.14,456.47,0.0,2.0,4.0,12.0,0.11,39.0,57.0,12.0,15.0,27.0,13.64,19.0,'N'
1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.2,0.0,1.0,1.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0,16.51,4.8,380.39,0.03,25.0,0.21,21.13,79.25,1.0,0.0,0.0,6.0,0.13,12.0,13.0,5.0,4.0,8.0,0.0,5.0,'N'
0.0,3.0,1.0,0.0,0.0,4.0,2.0,0.5,2.0,2.0,1.0,6.0,1.0,0.0,4.0,0.0,2.0,1.0,8.54,5.83,290.67,0.02,15.0,0.17,16.14,49.83,0.0,1.0,2.0,6.0,0.33,5.0,10.0,3.0,7.0,6.0,0.0,4.0,'N'
10.0,21.0,15.0,4.0,16.0,38.0,11.0,0.27,18.0,10.0,0.0,64.0,11.0,1.0,37.0,0.0,9.0,0.0,68.57,22.03,33269.8,0.5,269.0,0.05,1848.32,1510.36,1.0,10.0,19.0,55.0,0.16,122.0,147.0,36.0,13.0,69.0,35.09,41.0,'N'
2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,8.43,5.33,239.85,0.01,13.0,0.19,13.33,44.97,1.0,0.0,0.0,2.0,0.13,4.0,9.0,3.0,8.0,8.0,50.0,4.0,'N'
6.0,33.0,9.0,0.0,1.0,72.0,17.0,0.22,36.0,15.0,0.0,75.0,7.0,0.0,78.0,0.0,0.0,0.0,48.49,34.68,58312.98,0.56,295.0,0.03,3239.61,1681.63,0.0,18.0,36.0,60.0,0.2,131.0,164.0,34.0,18.0,87.0,1.27,78.0,'N'
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,8.82,6.67,392.07,0.02,17.0,0.15,21.78,58.81,1.0,0.0,0.0,2.0,0.33,5.0,12.0,3.0,8.0,3.0,0.0,2.0,'N'
1.0,1.0,2.0,3.0,0.0,0.0,1.0,0.25,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,19.02,2.0,76.08,0.01,12.0,0.5,4.23,38.04,1.0,0.0,0.0,4.0,0.14,5.0,7.0,5.0,4.0,7.0,75.0,4.0,'N'
0.0,8.0,0.0,0.0,0.0,0.0,7.0,0.41,0.0,1.0,0.0,15.0,1.0,0.0,17.0,0.0,6.0,0.0,31.08,5.38,901.23,0.06,37.0,0.19,50.07,167.37,0.0,0.0,0.0,10.0,0.37,14.0,23.0,13.0,10.0,19.0,0.0,17.0,'N'
3.0,13.0,2.0,0.0,10.0,16.0,8.0,0.27,8.0,7.0,0.0,24.0,1.0,0.0,30.0,0.0,0.0,0.0,24.11,30.69,22712.31,0.25,148.0,0.03,1261.79,740.0,0.0,4.0,8.0,18.0,0.18,42.0,106.0,13.0,19.0,45.0,25.0,30.0,'N'
0.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,2.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,7.86,2.5,49.13,0.01,7.0,0.4,2.73,19.65,0.0,1.0,2.0,5.0,2.0,2.0,5.0,2.0,5.0,1.0,0.0,0.0,'N'
1.0,3.0,0.0,0.0,2.0,4.0,2.0,0.5,2.0,1.0,0.0,5.0,1.0,0.0,4.0,0.0,2.0,1.0,11.71,7.33,629.47,0.03,21.0,0.14,34.97,85.84,0.0,1.0,2.0,5.0,0.22,8.0,13.0,6.0,11.0,9.0,33.33,4.0,'N'
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,'N'
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.06,0.0,1.0,1.0,2.0,1.0,0.0,16.0,6.0,1.0,1.0,46.12,13.57,8485.87,0.21,121.0,0.07,471.44,625.56,1.0,0.0,0.0,3.0,0.04,48.0,73.0,23.0,13.0,25.0,0.0,16.0,'N'
7.0,13.0,7.0,1.0,7.0,22.0,1.0,0.05,10.0,1.0,1.0,33.0,1.0,0.0,18.0,0.0,0.0,0.0,35.01,12.33,5325.61,0.14,88.0,0.08,295.87,431.81,1.0,6.0,11.0,28.0,0.03,37.0,51.0,18.0,12.0,35.0,30.77,19.0,'N'
6.0,1.0,3.0,0.0,5.0,4.0,1.0,0.09,2.0,1.0,1.0,10.0,1.0,0.0,11.0,0.0,0.0,0.0,26.68,20.0,10672.33,0.18,111.0,0.05,592.91,533.62,1.0,1.0,2.0,11.0,0.04,40.0,71.0,14.0,14.0,24.0,31.25,11.0,'N'
1.0,3.0,1.0,3.0,0.0,4.0,2.0,0.33,2.0,2.0,1.0,5.0,1.0,0.0,3.0,1.0,2.0,1.0,11.56,6.4,473.66,0.02,20.0,0.16,26.31,74.01,0.0,1.0,2.0,5.0,0.22,8.0,12.0,5.0,8.0,9.0,50.0,6.0,'N'
3.0,5.0,8.0,0.0,2.0,8.0,3.0,0.19,4.0,3.0,1.0,16.0,1.0,0.0,16.0,0.0,0.0,0.0,39.78,6.19,1522.89,0.08,53.0,0.16,84.61,246.12,0.0,2.0,4.0,15.0,0.13,22.0,31.0,16.0,9.0,23.0,11.11,16.0,'N'
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,6.86,3.5,84.0,0.01,8.0,0.29,4.67,24.0,1.0,0.0,0.0,3.0,1.0,1.0,7.0,1.0,7.0,1.0,0.0,0.0,'N'
11.0,23.0,16.0,4.0,19.0,42.0,12.0,0.24,20.0,10.0,0.0,67.0,11.0,0.0,46.0,0.0,9.0,0.0,62.33,27.16,45986.37,0.56,297.0,0.04,2554.8,1693.03,0.0,11.0,21.0,57.0,0.15,134.0,163.0,37.0,15.0,82.0,33.33,50.0,'N'
14.0,35.0,7.0,0.0,0.0,68.0,1.0,0.01,34.0,1.0,1.0,105.0,1.0,0.0,100.0,0.0,1.0,1.0,63.56,53.54,182196.49,1.13,559.0,0.02,10122.03,3402.89,1.0,17.0,34.0,89.0,0.01,257.0,302.0,48.0,20.0,116.0,0.0,100.0,'N'
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,10.44,3.5,127.89,0.01,11.0,0.29,7.11,36.54,1.0,0.0,0.0,2.0,0.25,3.0,8.0,3.0,7.0,4.0,50.0,2.0,'N'
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.3,6.67,369.01,0.02,16.0,0.15,20.5,55.35,1.0,0.0,0.0,2.0,0.5,5.0,11.0,3.0,8.0,2.0,0.0,0.0,'N'
17.0,21.0,4.0,0.0,36.0,40.0,11.0,0.19,20.0,10.0,0.0,51.0,1.0,0.0,59.0,0.0,0.0,0.0,28.52,66.04,124369.51,0.63,332.0,0.02,6909.42,1883.25,0.0,10.0,20.0,42.0,0.1,127.0,205.0,25.0,26.0,114.0,37.89,59.0,'N'
2.0,3.0,0.0,4.0,0.0,4.0,2.0,0.25,2.0,1.0,0.0,5.0,1.0,0.0,4.0,1.0,0.0,0.0,8.76,10.0,875.69,0.03,23.0,0.1,48.65,87.57,0.0,1.0,2.0,5.0,0.17,8.0,15.0,4.0,10.0,12.0,50.0,8.0,'N'
0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.11,0.0,1.0,1.0,7.0,1.0,0.0,9.0,0.0,0.0,0.0,16.05,10.31,1708.46,0.06,39.0,0.1,94.91,165.67,1.0,0.0,0.0,8.0,0.09,15.0,24.0,8.0,11.0,11.0,0.0,9.0,'N'
1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.11,0.0,1.0,1.0,3.0,1.0,0.0,9.0,0.0,1.0,1.0,46.84,5.97,1669.87,0.09,61.0,0.17,92.77,279.68,1.0,0.0,0.0,4.0,0.07,29.0,32.0,17.0,7.0,14.0,18.18,9.0,'N'
7.0,7.0,4.0,0.0,24.0,8.0,4.0,0.19,4.0,3.0,0.0,17.0,4.0,1.0,21.0,0.0,3.0,0.0,21.18,20.9,9250.53,0.15,87.0,0.05,513.91,442.61,1.0,2.0,4.0,15.0,0.07,33.0,54.0,15.0,19.0,54.0,53.33,21.0,'N'
3.0,5.0,0.0,0.0,3.0,8.0,3.0,0.14,4.0,1.0,0.0,13.0,1.0,0.0,21.0,0.0,2.0,0.0,27.89,28.39,22482.91,0.26,163.0,0.04,1249.05,791.85,0.0,2.0,4.0,12.0,0.1,53.0,110.0,14.0,15.0,30.0,12.5,21.0,'N'
11.0,3.0,1.0,0.0,0.0,4.0,2.0,0.18,2.0,2.0,1.0,8.0,1.0,0.0,11.0,0.0,0.0,0.0,22.86,9.75,2173.32,0.07,48.0,0.1,120.74,222.91,0.0,1.0,2.0,8.0,0.06,18.0,30.0,12.0,13.0,31.0,0.0,11.0,'N'
11.0,21.0,16.0,11.0,16.0,38.0,11.0,0.22,18.0,10.0,0.0,72.0,11.0,1.0,38.0,0.0,0.0,0.0,68.12,26.54,47985.65,0.6,322.0,0.04,2665.87,1807.94,1.0,10.0,19.0,63.0,0.14,147.0,175.0,36.0,13.0,78.0,41.54,49.0,'N'
3.0,7.0,4.0,1.0,1.0,12.0,4.0,0.27,6.0,4.0,1.0,17.0,3.0,0.0,14.0,0.0,3.0,0.0,31.39,6.33,1259.12,0.07,46.0,0.16,69.95,198.81,0.0,3.0,6.0,15.0,0.19,19.0,27.0,12.0,8.0,21.0,12.5,15.0,'N'
3.0,3.0,0.0,0.0,3.0,4.0,2.0,0.25,2.0,1.0,0.0,6.0,1.0,0.0,8.0,0.0,0.0,0.0,16.18,6.43,668.57,0.03,26.0,0.16,37.14,104.0,0.0,1.0,2.0,6.0,0.13,10.0,16.0,7.0,9.0,16.0,27.27,8.0,'N'
0.0,3.0,2.0,1.0,0.0,4.0,2.0,0.11,2.0,1.0,0.0,7.0,1.0,0.0,17.0,0.0,2.0,1.0,56.84,6.73,2575.02,0.13,74.0,0.15,143.06,382.57,0.0,1.0,2.0,7.0,0.1,35.0,39.0,26.0,10.0,20.0,5.56,18.0,'N'
17.0,1.0,3.0,0.0,0.0,0.0,1.0,0.09,0.0,1.0,1.0,6.0,1.0,0.0,11.0,0.0,1.0,1.0,27.05,6.91,1291.37,0.06,44.0,0.14,71.74,186.91,1.0,0.0,0.0,7.0,0.03,19.0,25.0,11.0,8.0,31.0,0.0,11.0,'N'
0.0,9.0,0.0,0.0,0.0,16.0,5.0,0.28,8.0,1.0,0.0,19.0,1.0,0.0,18.0,0.0,0.0,0.0,6.16,28.5,5006.4,0.06,49.0,0.04,278.13,175.66,0.0,4.0,8.0,16.0,0.25,19.0,30.0,3.0,9.0,20.0,0.0,18.0,'N'
1.0,3.0,4.0,0.0,0.0,4.0,2.0,0.29,2.0,2.0,1.0,9.0,1.0,0.0,7.0,0.0,2.0,1.0,16.76,8.13,1106.31,0.05,31.0,0.12,61.46,136.16,0.0,1.0,2.0,9.0,0.2,10.0,21.0,8.0,13.0,10.0,0.0,7.0,'N'
0.0,3.0,2.0,0.0,0.0,6.0,2.0,0.5,2.0,2.0,1.0,6.0,1.0,0.0,4.0,0.0,2.0,1.0,21.5,7.15,1099.18,0.05,35.0,0.14,61.07,153.73,0.0,2.0,3.0,6.0,0.33,13.0,22.0,10.0,11.0,6.0,0.0,4.0,'N'
1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.2,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,37.57,5.85,1283.91,0.07,50.0,0.17,71.33,219.62,1.0,0.0,0.0,2.0,0.09,19.0,31.0,13.0,8.0,11.0,37.5,5.0,'N'
3.0,5.0,2.0,0.0,3.0,8.0,3.0,0.38,4.0,2.0,0.0,11.0,1.0,0.0,8.0,0.0,2.0,0.0,16.72,15.27,3900.84,0.09,55.0,0.07,216.71,255.41,0.0,2.0,4.0,10.0,0.19,24.0,31.0,11.0,14.0,16.0,27.27,8.0,'N'
1.0,3.0,1.0,2.0,0.0,4.0,2.0,0.29,2.0,2.0,1.0,7.0,1.0,0.0,5.0,0.0,0.0,0.0,15.23,5.0,380.74,0.03,20.0,0.2,21.15,76.15,0.0,1.0,2.0,7.0,0.2,10.0,10.0,7.0,7.0,10.0,28.57,7.0,'N'
5.0,7.0,9.0,1.0,4.0,12.0,4.0,0.15,6.0,4.0,1.0,30.0,1.0,0.0,26.0,0.0,4.0,1.0,72.57,10.48,7975.84,0.25,142.0,0.1,443.1,760.77,0.0,3.0,6.0,28.0,0.11,65.0,77.0,31.0,10.0,38.0,16.12,27.0,'N'
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7.74,1.5,17.41,0.0,5.0,0.67,0.97,11.61,1.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,'N'
0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.17,0.0,1.0,1.0,6.0,1.0,0.0,6.0,0.0,1.0,1.0,16.37,6.0,589.61,0.03,31.0,0.17,32.75,98.27,1.0,0.0,0.0,7.0,0.11,15.0,16.0,5.0,4.0,9.0,14.29,6.0,'N'
1.0,3.0,1.0,0.0,2.0,4.0,2.0,0.22,2.0,1.0,0.0,6.0,1.0,0.0,9.0,0.0,2.0,1.0,33.0,4.85,774.95,0.05,37.0,0.21,43.05,159.91,0.0,1.0,2.0,6.0,0.14,18.0,19.0,13.0,7.0,14.0,18.18,9.0,'N'
8.0,17.0,11.0,32.0,3.0,12.0,13.0,0.16,6.0,10.0,0.0,43.0,4.0,0.0,48.0,0.0,10.0,0.0,49.82,25.34,31983.69,0.42,212.0,0.04,1776.87,1262.29,0.0,3.0,6.0,32.0,0.14,75.0,137.0,37.0,25.0,93.0,42.17,80.0,'Y'
0.0,5.0,0.0,0.0,1.0,8.0,3.0,0.5,4.0,1.0,0.0,10.0,1.0,0.0,6.0,0.0,0.0,0.0,9.77,7.2,506.22,0.02,19.0,0.14,28.12,70.31,0.0,2.0,4.0,9.0,0.33,9.0,10.0,5.0,8.0,9.0,14.29,6.0,'N'
2.0,3.0,0.0,0.0,3.0,8.0,2.0,0.4,4.0,1.0,0.0,5.0,1.0,0.0,5.0,0.0,2.0,1.0,4.87,13.5,887.34,0.02,19.0,0.07,49.3,65.73,0.0,2.0,4.0,5.0,0.17,6.0,13.0,2.0,9.0,12.0,37.5,5.0,'N'
0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,9.0,3.0,81.0,0.01,9.0,0.33,4.5,27.0,1.0,0.0,0.0,4.0,1.0,2.0,7.0,2.0,6.0,1.0,0.0,0.0,'N'
3.0,3.0,0.0,0.0,3.0,4.0,2.0,0.25,2.0,1.0,0.0,6.0,1.0,0.0,8.0,0.0,2.0,1.0,16.18,6.43,668.57,0.03,26.0,0.16,37.14,104.0,0.0,1.0,2.0,6.0,0.13,10.0,16.0,7.0,9.0,16.0,27.27,8.0,'N'
0.0,3.0,1.0,0.0,0.0,4.0,2.0,0.12,2.0,1.0,0.0,6.0,1.0,0.0,17.0,1.0,2.0,1.0,9.69,23.38,5296.77,0.08,58.0,0.04,294.26,226.6,0.0,1.0,2.0,6.0,0.11,17.0,41.0,4.0,11.0,19.0,0.0,17.0,'N'
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,9.47,2.67,67.38,0.01,9.0,0.38,3.74,25.27,1.0,0.0,0.0,2.0,0.17,4.0,5.0,3.0,4.0,6.0,0.0,4.0,'N'
2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.33,0.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,7.74,1.5,17.41,0.0,5.0,0.67,0.97,11.61,1.0,0.0,0.0,3.0,0.14,2.0,3.0,2.0,3.0,7.0,0.0,3.0,'N'
8.0,9.0,3.0,13.0,4.0,16.0,5.0,0.16,8.0,3.0,0.0,25.0,1.0,0.0,19.0,0.0,0.0,0.0,29.26,19.96,11654.07,0.19,109.0,0.05,647.45,583.97,0.0,4.0,8.0,22.0,0.11,51.0,58.0,23.0,18.0,46.0,47.22,32.0,'N'
1.0,3.0,2.0,6.0,0.0,4.0,2.0,0.2,2.0,2.0,1.0,6.0,1.0,0.0,4.0,0.0,2.0,1.0,33.43,3.55,420.27,0.04,29.0,0.28,23.35,118.54,0.0,1.0,2.0,6.0,0.15,13.0,16.0,11.0,6.0,13.0,60.0,10.0,'N'
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,6.53,9.0,529.29,0.02,17.0,0.11,29.41,58.81,1.0,0.0,0.0,3.0,0.2,4.0,13.0,2.0,9.0,5.0,0.0,2.0,'N'
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.25,0.0,1.0,1.0,2.0,1.0,0.0,4.0,0.0,1.0,1.0,11.86,3.5,145.3,0.01,12.0,0.29,8.07,41.51,1.0,0.0,0.0,3.0,0.14,4.0,8.0,4.0,7.0,7.0,0.0,4.0,'N'
3.0,5.0,1.0,6.0,0.0,8.0,3.0,0.19,4.0,1.0,0.0,11.0,1.0,0.0,10.0,0.0,0.0,0.0,14.41,12.0,2074.53,0.06,40.0,0.08,115.25,172.88,0.0,2.0,4.0,10.0,0.14,16.0,24.0,8.0,12.0,21.0,37.5,16.0,'N'
0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.67,2.0,1.0,0.0,5.0,1.0,0.0,3.0,0.0,2.0,1.0,5.07,8.75,388.32,0.01,14.0,0.11,21.57,44.38,0.0,1.0,2.0,5.0,0.4,5.0,9.0,2.0,7.0,5.0,0.0,3.0,'N'
2.0,11.0,5.0,5.0,0.0,20.0,6.0,0.26,10.0,5.0,0.0,30.0,4.0,0.0,18.0,0.0,6.0,1.0,34.8,12.29,5260.09,0.14,89.0,0.08,292.23,427.85,0.0,5.0,10.0,26.0,0.22,38.0,51.0,17.0,11.0,27.0,21.74,23.0,'N'
4.0,1.0,6.0,2.0,3.0,0.0,1.0,0.08,0.0,1.0,1.0,11.0,1.0,0.0,11.0,0.0,1.0,1.0,43.68,4.9,1048.86,0.07,48.0,0.2,58.27,214.05,1.0,0.0,0.0,12.0,0.05,21.0,27.0,15.0,7.0,22.0,31.25,13.0,'N'
1.0,5.0,1.0,0.0,2.0,8.0,3.0,0.3,4.0,2.0,0.0,10.0,1.0,0.0,10.0,0.0,3.0,1.0,14.31,15.11,3267.33,0.07,46.0,0.07,181.52,216.22,0.0,2.0,4.0,9.0,0.2,16.0,30.0,9.0,17.0,15.0,16.67,10.0,'N'
6.0,27.0,9.0,0.0,16.0,32.0,18.0,0.32,16.0,15.0,0.0,66.0,1.0,0.0,57.0,0.0,17.0,0.0,48.02,43.19,89587.64,0.69,333.0,0.02,4977.09,2074.19,0.0,8.0,16.0,50.0,0.22,145.0,188.0,47.0,28.0,81.0,21.92,57.0,'N'
3.0,3.0,7.0,0.0,4.0,4.0,2.0,0.14,2.0,2.0,1.0,11.0,1.0,0.0,14.0,0.0,1.0,0.0,53.95,7.04,2676.52,0.13,76.0,0.14,148.7,380.0,0.0,1.0,2.0,11.0,0.09,36.0,40.0,23.0,9.0,23.0,22.22,14.0,'N'
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,1.0,1.0,1.0,1.0,0.0,10.0,2.0,1.0,1.0,22.98,13.0,3884.16,0.1,67.0,0.08,215.79,298.78,1.0,0.0,0.0,2.0,0.07,26.0,41.0,11.0,11.0,15.0,0.0,10.0,'N'
0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.33,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,13.5,2.0,54.0,0.01,9.0,0.5,3.0,27.0,1.0,0.0,0.0,3.0,0.2,4.0,5.0,4.0,4.0,5.0,66.67,3.0,'N'
5.0,7.0,6.0,1.0,10.0,12.0,4.0,0.21,6.0,4.0,1.0,24.0,1.0,0.0,18.0,0.0,0.0,0.0,51.33,9.55,4677.27,0.16,98.0,0.1,259.85,490.0,0.0,3.0,6.0,22.0,0.11,42.0,56.0,22.0,10.0,36.0,37.93,19.0,'N'
9.0,9.0,12.0,2.0,6.0,16.0,5.0,0.16,8.0,5.0,1.0,37.0,1.0,0.0,29.0,0.0,5.0,1.0,75.92,12.5,11863.1,0.32,176.0,0.08,659.06,949.05,0.0,4.0,8.0,34.0,0.1,80.0,96.0,32.0,10.0,48.0,21.62,31.0,'N'
